Dstat 0.7.2 CSV output,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,
Host:,kubeadm-worker-1,,,,User:,ubuntu,,,,,,,,,
Cmdline:,dstat -N ens3 --output 2-cassandra-kubeadm-ContainerIP_NET-ens3-kubeadm-worker-1.csv --noheaders --noupdate 5,,,,Date:,25 Sep 2017 15:19:38 UTC,,,,,,,,,
,,,,,,,,,,,,,,,
epoch,system,total cpu usage,,,,,,dsk/total,,net/ens3,,paging,,system,
epoch,time,usr,sys,idl,wai,hiq,siq,read,writ,recv,send,in,out,int,csw
1506352719,25/09/2018 15:18,4.204,3.082,92.362,0.276,0,0.075,199701.711,446588.234,0,0,0,0,836.68,1682.528
1506352724,25/09/2018 15:18,2.584,2.584,94.632,0.099,0,0.099,1638.4,7372.8,4167.8,2542.4,0,0,926.6,1853.4
1506352729,25/09/2018 15:18,3.261,2.866,93.676,0.099,0,0.099,0,19660.8,3082.4,2401.4,0,0,753,1500.4
1506352734,25/09/2018 15:18,4.365,3.175,92.46,0,0,0,0,0,4849,3434.6,0,0,861.6,1696.8
1506352739,25/09/2018 15:18,2.48,3.274,93.948,0.198,0,0.099,0,14745.6,1896.2,1385.2,0,0,821.6,1666.2
1506352744,25/09/2018 15:19,2.868,2.572,94.461,0,0,0.099,0,15564.8,4065.6,2376.4,0,0,864,1755
1506352749,25/09/2018 15:19,2.967,2.967,93.867,0.099,0,0.099,0,3276.8,1811.8,1207.2,0,0,803,1639.4
1506352754,25/09/2018 15:19,2.574,3.663,93.663,0.099,0,0,0,4096,4338.4,2600.4,0,0,1002.6,1983.2
1506352759,25/09/2018 15:19,3.486,3.187,93.227,0.1,0,0,0,4096,1609,1174.4,0,0,876.8,1771
1506352764,25/09/2018 15:19,2.562,3.054,94.384,0,0,0,0,0,4318.8,3387,0,0,830.8,1683.4
1506352769,25/09/2018 15:19,3.178,2.681,94.141,0,0,0,0,6553.6,1631.2,1242.8,0,0,815,1657
1506352774,25/09/2018 15:19,2.279,2.577,94.945,0.099,0,0.099,0,20480,4373.6,2561.4,0,0,865.2,1761.2
1506352779,25/09/2018 15:19,14.371,4.092,81.437,0.1,0,0,0,6553.6,1101.4,789.6,0,0,943.6,1803
1506352784,25/09/2018 15:19,2.959,3.353,93.688,0,0,0,0,4915.2,3904.8,2225.6,0,0,848,1740.2
1506352789,25/09/2018 15:19,2.572,2.967,94.362,0.099,0,0,0,3276.8,2428,1261.2,0,0,776,1587
1506352794,25/09/2018 15:19,3.069,2.772,94.059,0,0,0.099,0,4096,5454,3522.6,0,0,836.8,1704.2
