Dstat 0.7.2 CSV output,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,
Host:,kubeadm-worker-1,,,,User:,ubuntu,,,,,,,,,
Cmdline:,dstat -N ens3 --output 2-cassandra-kubeadm-NodePort_NET-ens3-kubeadm-worker-1.csv --noheaders --noupdate 5,,,,Date:,27 Sep 2017 11:19:56 UTC,,,,,,,,,
,,,,,,,,,,,,,,,
epoch,system,total cpu usage,,,,,,dsk/total,,net/ens3,,paging,,system,
epoch,time,usr,sys,idl,wai,hiq,siq,read,writ,recv,send,in,out,int,csw
1506511198,27/09/2018 11:19,3.441,3.085,93.264,0.167,0,0.043,123944.99,11705.191,0,0,0,0,831.577,1673.072
1506511203,27/09/2018 11:20,3.759,3.66,92.483,0.099,0,0,1638.4,0,2335.2,1897.2,0,0,895,1790.4
1506511208,27/09/2018 11:20,2.695,3.792,93.413,0.1,0,0,0,18022.4,3365.6,1470.4,0,0,1019.8,2022.4
1506511213,27/09/2018 11:20,3.261,4.249,92.292,0,0,0.198,0,4915.2,26910.6,26467.6,0,0,956.6,1807.4
1506511218,27/09/2018 11:20,3.261,2.569,93.972,0.099,0,0.099,0,15564.8,3319,1440,0,0,802.4,1617
1506511223,27/09/2018 11:20,3.35,2.365,94.187,0.099,0,0,819.2,10649.6,2010.8,1581.2,0,0,740.6,1509.6
1506511228,27/09/2018 11:20,3.869,2.778,93.353,0,0,0,0,6553.6,3349,1390.6,0,0,799,1624.8
1506511233,27/09/2018 11:20,2.764,2.27,94.867,0.099,0,0,0,5734.4,2173.6,1659.6,0,0,778.2,1576.2
1506511238,27/09/2018 11:20,3.248,3.543,93.012,0.098,0,0.098,0,13926.4,3922.4,1596,0,0,865.2,1712.4
1506511243,27/09/2018 11:20,2.376,2.376,95.248,0,0,0,0,4096,2771,2380,0,0,724,1457.6
1506511248,27/09/2018 11:20,3.571,2.183,94.147,0.099,0,0,0,4915.2,3525.4,1327.6,0,0,736.2,1503
1506511253,27/09/2018 11:20,2.569,2.273,95.158,0,0,0,0,9011.2,2646.8,1267,0,0,753.2,1533.6
1506511258,27/09/2018 11:20,3.465,2.376,93.96,0.099,0,0.099,0,4096,3657.4,1834.4,0,0,820.6,1644.4
1506511263,27/09/2018 11:21,3.37,2.379,94.252,0,0,0,0,4915.2,2106.2,1592.6,0,0,802.4,1622.2
1506511268,27/09/2018 11:21,2.997,4.296,92.607,0,0,0.1,0,9830.4,3166.8,1359.8,0,0,1075.4,2104
1506511273,27/09/2018 11:21,2.48,3.77,93.552,0.099,0,0.099,0,4096,2473.2,2068,0,0,885,1742.6
1506511278,27/09/2018 11:21,2.767,3.063,94.17,0,0,0,0,4915.2,3279.6,1760.8,0,0,751,1506
1506511283,27/09/2018 11:21,2.47,2.075,95.455,0,0,0,0,0,1829.2,1360.6,0,0,701.4,1427.6
1506511288,27/09/2018 11:21,3.66,2.176,93.966,0.099,0,0.099,0,5734.4,3667.8,1537.2,0,0,789.6,1593.8
1506511293,27/09/2018 11:21,3.054,2.365,94.581,0,0,0,0,6553.6,1894.2,1414.4,0,0,743.6,1525.4
1506511298,27/09/2018 11:21,2.979,2.781,94.141,0.099,0,0,0,7372.8,3116,1334.6,0,0,859.4,1734.4
1506511303,27/09/2018 11:21,3.147,2.852,93.805,0.098,0,0.098,0,6553.6,2252,2178.8,0,0,750,1516.8
1506511308,27/09/2018 11:21,7.632,3.62,88.748,0,0,0,0,3276.8,3725.4,1448,0,0,857,1691.8
1506511313,27/09/2018 11:21,2.921,3.116,93.768,0.097,0,0.097,0,4915.2,2095.8,1568.4,0,0,707.2,1442.8
1506511318,27/09/2018 11:21,3.11,4.276,92.42,0.097,0,0.097,0,4096,4201,1599,0,0,801,1578.8
1506511323,27/09/2018 11:22,3.448,3.547,92.906,0,0,0.099,0,4096,1883.8,1415.4,0,0,805.4,1619.8
1506511328,27/09/2018 11:22,3.162,5.237,91.601,0,0,0,0,7372.8,3418.6,1562.8,0,0,1062.2,2070.8
1506511333,27/09/2018 11:22,3.216,4.581,92.008,0.195,0,0,0,4915.2,3126,2359.2,0,0,884.6,1698.8
1506511338,27/09/2018 11:22,3.327,3.425,93.151,0,0,0.098,819.2,8192,3286,1511.2,0,0,806.6,1628
1506511343,27/09/2018 11:22,2.458,2.655,94.789,0.098,0,0,0,8192,1729.6,1296.6,0,0,703.8,1445.8
1506511348,27/09/2018 11:22,3.066,2.374,94.362,0.099,0,0.099,0,3276.8,3315,1523.2,0,0,809.2,1618.2
1506511353,27/09/2018 11:22,3.171,2.18,94.648,0,0,0,0,4096,1970,1469.2,0,0,698.6,1428.6
1506511358,27/09/2018 11:22,3.736,3.147,92.92,0.197,0,0,819.2,13107.2,3179,1448.8,0,0,867.6,1746.2
1506511363,27/09/2018 11:22,2.944,2.748,94.308,0,0,0,0,9011.2,2449.4,2218.2,0,0,733,1490.2
1506511368,27/09/2018 11:22,3.428,3.232,93.144,0.098,0,0.098,0,15564.8,3171.4,1461.8,0,0,747.6,1504.8
1506511373,27/09/2018 11:22,2.759,2.463,94.68,0,0,0.099,0,4915.2,2656.6,1576.6,0,0,738.4,1504
1506511378,27/09/2018 11:22,3.066,2.967,93.867,0.099,0,0,0,4096,3473.2,1497.2,0,0,782.6,1590
1506511383,27/09/2018 11:23,3.254,2.761,93.984,0,0,0,0,7372.8,2471.6,1498.2,0,0,739.8,1494.4
1506511388,27/09/2018 11:23,3.77,4.464,91.766,0,0,0,0,4096,3193.4,1364.2,0,0,1073,2080.4
1506511393,27/09/2018 11:23,2.478,3.766,93.657,0.099,0,0,0,4915.2,2483.4,2349.6,0,0,879.6,1736.6
1506511398,27/09/2018 11:23,2.574,3.168,94.059,0.099,0,0.099,0,4096,3282.6,1518.4,0,0,815.2,1639.6
1506511403,27/09/2018 11:23,2.257,2.944,94.799,0,0,0,0,4096,1749.8,1313,0,0,682.4,1389.2
1506511408,27/09/2018 11:23,3.35,2.956,93.596,0.099,0,0,0,3276.8,15895.4,13540,0,0,804.4,1639.8
1506511413,27/09/2018 11:23,2.66,2.365,94.877,0.099,0,0,0,9011.2,1894.6,1411.8,0,0,703.8,1449.6
1506511418,27/09/2018 11:23,3.458,3.36,92.984,0.099,0,0.099,0,13926.4,3918.2,1479.8,0,0,915,1810.8
1506511423,27/09/2018 11:23,60.49,6.283,25.772,0,0,7.455,7372.8,200704,630609.4,1064993,0,0,3269.2,8458.8
1506511428,27/09/2018 11:23,65.085,13.672,5.537,0,0,15.706,0,4915.2,1793685,3028368.2,0,0,6458.2,17953.2
1506511433,27/09/2018 11:23,64.31,15.393,2.965,0.342,0,16.99,819.2,5846630.4,2230911.8,3811909.8,0,0,6967.6,20891.2
1506511438,27/09/2018 11:23,48.812,20.784,8.195,0.831,0,21.378,0,3158835.2,3026657.2,5142654,0,0,9257.2,28206.2
1506511443,27/09/2018 11:24,42.545,22.545,10.667,0.485,0,23.758,0,5441945.6,3270360.4,5559271,0,0,10357,30505.2
1506511448,27/09/2018 11:24,41.998,24.067,10.349,0.722,0,22.864,0,3025305.6,3161293.6,5379218.4,0,0,9659.8,31053.6
1506511453,27/09/2018 11:24,64.261,17.411,3.207,0.687,0,14.433,819.2,8528691.2,2289368.6,3879429.8,0,0,7725.8,20683.8
1506511458,27/09/2018 11:24,61.768,17.796,2.755,1.837,0,15.844,0,14212300.8,2030640.6,3457496.8,0,0,6963,20042.6
1506511463,27/09/2018 11:24,44.337,22.41,10.361,0.241,0,22.651,0,4977459.2,3313632,5629772.2,0,0,10600.2,29500
1506511468,27/09/2018 11:24,46.437,22.922,8.907,0.831,0,20.903,819.2,2988441.6,3399272.2,5769308.4,0,0,9460.6,31087
1506511473,27/09/2018 11:24,45.749,21.796,9.341,0.958,0,22.156,0,8870297.6,3290320.6,5615731.4,0,0,10293.8,30964.2
1506511478,27/09/2018 11:24,64.253,17.701,1.379,0.345,0,16.322,0,2726297.6,2454800.2,4159671.4,0,0,7122.4,23328
1506511483,27/09/2018 11:24,51.891,19.622,6.501,2.955,0,19.031,0,18579456,2735073.6,4625203,0,0,9190.8,26853.8
1506511488,27/09/2018 11:24,45.379,23.104,9.242,0.948,0,21.327,0,3031040,3250777.6,5532147.6,0,0,9430.4,29199.4
1506511493,27/09/2018 11:24,43.636,22.424,9.818,0.364,0,23.758,0,2724659.2,3384675.2,5749088.2,0,0,10402.6,31064.2
1506511498,27/09/2018 11:24,49.409,21.395,8.983,0.709,0,19.504,0,8906342.4,2963945.2,5055931.2,0,0,9077.8,27687.8
1506511503,27/09/2018 11:25,59.513,18.561,6.032,0.696,0,15.197,819.2,11105894.4,2399086.4,4079826.6,0,0,6810.4,23227.4
1506511508,27/09/2018 11:25,43.728,23.895,9.08,1.075,0,22.222,0,7764377.6,3216505.6,5478840,0,0,10811,29797.4
1506511513,27/09/2018 11:25,45.368,22.803,10.333,0.356,0,21.14,0,2594406.4,3352809.2,5683449.8,0,0,10036.2,31225.8
1506511518,27/09/2018 11:25,48.514,20.452,9.037,0.713,0,21.284,0,8909619.2,3145057.6,5353399.2,0,0,10606.2,28384.8
1506511523,27/09/2018 11:25,59.721,18.51,3.26,0.582,0,17.928,0,3216179.2,2426808.2,4078635.6,0,0,7916.8,22756.2
1506511528,27/09/2018 11:25,61.845,16.515,2.847,1.822,0,16.97,819.2,16055500.8,2171718.2,3659966,0,0,6768,21949.6
1506511533,27/09/2018 11:25,65.222,17.56,1.368,0,0,15.849,0,2750873.6,2163241.6,3678661.8,0,0,6014.8,19872.2
