Dstat 0.7.2 CSV output,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,
Host:,kubeadm-master,,,,User:,ubuntu,,,,,,,,,
Cmdline:,dstat -N ens3 --output 2-cassandra-kubeadm-ContainerIP_NET-ens3-kubeadm-master.csv --noheaders --noupdate 5,,,,Date:,25 Sep 2017 15:18:26 UTC,,,,,,,,,
,,,,,,,,,,,,,,,
epoch,system,total cpu usage,,,,,,dsk/total,,net/ens3,,paging,,system,
epoch,time,usr,sys,idl,wai,hiq,siq,read,writ,recv,send,in,out,int,csw
1506352692,25/09/2018 15:18,7.896,6.158,84.315,1.477,0,0.154,442859.497,529284.098,0,0,0,0,3184.493,7449.556
1506352697,25/09/2018 15:18,5.072,5.694,88.302,0.828,0,0.104,1638.4,99942.4,2049.4,6047.4,0,0,2948.2,6954.2
1506352702,25/09/2018 15:18,5.666,4.197,88.982,1.049,0,0.105,0,89292.8,1682,6394.4,0,0,2988.6,7052.8
1506352707,25/09/2018 15:18,5.005,4.484,89.677,0.73,0,0.104,0,63897.6,1790,6845.2,0,0,2850,6775.6
1506352712,25/09/2018 15:18,6.141,6.96,85.773,0.921,0,0.205,0,90112,1101,5353,0,0,3033.4,7164.4
1506352717,25/09/2018 15:18,5.771,5.456,88.143,0.63,0,0,0,72908.8,2912.6,6302,0,0,2955.6,7005.4
1506352722,25/09/2018 15:18,5.753,6.067,87.343,0.732,0,0.105,0,79462.4,1114.2,5297.2,0,0,3077.6,7196.6
1506352727,25/09/2018 15:18,4.906,4.593,89.666,0.731,0,0.104,0,73728,1754,6164.2,0,0,2870.2,6827.8
1506352732,25/09/2018 15:18,5.654,4.921,88.586,0.733,0,0.105,0,89292.8,1545.2,4936.8,0,0,2994.4,7124
1506352737,25/09/2018 15:18,8.108,6.965,84.2,0.624,0,0.104,0,73728,2709.2,8027.8,0,0,3029.8,7175.2
1506352742,25/09/2018 15:19,6.94,4.732,87.277,0.946,0,0.105,0,90931.2,1780.4,5739.8,0,0,3005.2,7145
1506352747,25/09/2018 15:19,5.515,4.995,88.658,0.832,0,0,0,74547.2,3379.6,7295.4,0,0,2945,6994.2
1506352752,25/09/2018 15:19,5.411,4.37,89.282,0.832,0,0.104,19660.8,73728,1662.8,5550.4,0,0,2863.4,6822.8
1506352757,25/09/2018 15:19,5.538,5.016,88.506,0.836,0,0.104,0,98304,2172,7434.6,0,0,3047,7180.4
1506352762,25/09/2018 15:19,7.66,4.555,86.646,1.035,0,0.104,0,82739.2,1362.2,5402.4,0,0,2971.4,7023.4
1506352767,25/09/2018 15:19,5.573,4.522,89.169,0.631,0,0.105,0,86016,2000.6,8830.6,0,0,2950.8,7006.8
1506352772,25/09/2018 15:19,6.165,4.807,88.192,0.731,0,0.104,819.2,80281.6,1149.6,5556.8,0,0,2978.2,7076.2
1506352777,25/09/2018 15:19,6.674,5.527,86.966,0.834,0,0,0,75366.4,2900.6,5829,0,0,3124,7343.4
1506352782,25/09/2018 15:19,4.906,6.159,87.787,0.939,0,0.209,0,80281.6,1182,5856.2,0,0,3103.2,7234.2
1506352787,25/09/2018 15:19,5.357,4.727,88.971,0.735,0,0.21,0,76185.6,1944.2,5845,0,0,2999.6,7082.2
1506352792,25/09/2018 15:19,5.352,5.142,88.458,0.944,0,0.105,0,81100.8,1505.6,5341.2,0,0,3103.4,7277
1506352797,25/09/2018 15:19,6.152,6.674,86.236,0.73,0,0.209,0,69632,1847.6,7245.2,0,0,3087.6,7238.4
1506352802,25/09/2018 15:20,5.456,4.722,88.667,1.049,0,0.105,0,93388.8,1194.4,5903,0,0,3083,7237.4
1506352807,25/09/2018 15:20,5.87,4.193,88.994,0.734,0,0.21,0,63078.4,2642.4,4834.4,0,0,2936.6,7020.8
1506352812,25/09/2018 15:20,5.735,4.692,88.738,0.73,0,0.104,0,72908.8,1343.2,6799,0,0,2867,6814.4
1506352817,25/09/2018 15:20,5.198,4.262,89.917,0.624,0,0,0,58982.4,1589.8,4773.8,0,0,2791.2,6707.2
1506352822,25/09/2018 15:20,5.759,4.607,88.482,1.047,0,0.105,0,90931.2,2293.8,6665.8,0,0,3008.4,7147.2
1506352827,25/09/2018 15:20,6.639,5.29,87.448,0.519,0,0.104,0,65536,2484.2,7131.8,0,0,2899.2,6900
1506352832,25/09/2018 15:20,7.165,4.742,86.723,1.264,0,0.105,0,115507.2,2101,8168.8,0,0,3170.6,7344.6
1506352837,25/09/2018 15:20,6.048,5.422,87.696,0.73,0,0.104,819.2,58982.4,3327.4,6600.2,0,0,3163.4,7456
1506352842,25/09/2018 15:20,6.709,6.499,85.744,1.048,0,0,0,102400,2103,8576.2,0,0,3175.6,7377.6
1506352847,25/09/2018 15:20,4.154,4.984,89.927,0.831,0,0.104,0,76185.6,1542.6,4387.6,0,0,2940.6,7013.4
1506352852,25/09/2018 15:20,6.006,4.742,88.303,0.843,0,0.105,0,79462.4,1431.2,6832.2,0,0,2970.2,7110.6
1506352857,25/09/2018 15:20,5.225,5.12,89.028,0.522,0,0.104,0,53248,1473.4,5057.4,0,0,2989.8,6998
1506352862,25/09/2018 15:21,6.172,5.23,87.343,1.151,0,0.105,0,99123.2,1459.4,6941,0,0,3104.4,7258.4
1506352867,25/09/2018 15:21,4.891,4.266,90.219,0.52,0,0.104,0,59801.6,14257.8,16695.2,0,0,2868.6,6841.2
1506352872,25/09/2018 15:21,6.897,4.807,87.043,1.045,0,0.209,0,89292.8,1487.8,7132.6,0,0,3119.2,7338
1506352877,25/09/2018 15:21,4.28,3.862,91.127,0.626,0,0.104,0,51609.6,1429,3824.2,0,0,2888.6,6882.2
1506352882,25/09/2018 15:21,7.925,4.588,86.236,1.043,0,0.209,0,88473.6,1888.2,7248,0,0,3053.8,7215.8
1506352887,25/09/2018 15:21,5.846,4.384,89.144,0.522,0,0.104,0,50790.4,1478.2,5276.2,0,0,3018.4,7131.6
1506352892,25/09/2018 15:21,7.016,5.131,86.702,1.152,0,0,0,98304,1478.8,8091.4,0,0,3213.4,7513
1506352897,25/09/2018 15:21,5,6.146,88.021,0.625,0,0.208,0,49971.2,27118.4,28492.6,0,0,2931.4,6929.6
1506352902,25/09/2018 15:21,5.66,6.918,86.373,1.048,0,0,0,100761.6,1505.8,7718.8,0,0,3177,7425
1506352907,25/09/2018 15:21,4.644,4.85,89.68,0.619,0,0.206,0,49971.2,1544.2,5179.4,0,0,2789.8,6625.6
1506352912,25/09/2018 15:21,6.191,5.561,85.939,2.204,0,0.105,0,93388.8,14360.8,19877.4,0,0,3167.2,7460.2
1506352917,25/09/2018 15:21,5.729,6.25,85.833,2.188,0,0,0,84377.6,1646.2,5512.2,0,0,3153.2,7402.8
1506352922,25/09/2018 15:22,6.59,5.126,85.251,2.929,0,0.105,0,104857.6,1483.6,7654.2,0,0,3117.6,7333.4
1506352927,25/09/2018 15:22,5.803,4.249,87.876,1.865,0,0.207,0,46694.4,2565.2,4471.6,0,0,2921.6,7000.6
1506352932,25/09/2018 15:22,6.159,5.219,85.908,2.61,0,0.104,0,90931.2,1614.2,7981.8,0,0,3115.6,7341.2
1506352937,25/09/2018 15:22,4.451,4.762,88.82,1.967,0,0,0,68812.8,1442.2,3824.2,0,0,2881.2,6839.6
