Dstat 0.7.2 CSV output,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,
Host:,docker-swarm-worker-1,,,,User:,ubuntu,,,,,,,,,
Cmdline:,dstat -N ens3 --output 2-cassandra-swarm-ContainerIP-tris_NET-ens3-docker-swarm-worker-1.csv --noheaders --noupdate 5,,,,Date:,23 Sep 2017 22:06:30 UTC,,,,,,,,,
,,,,,,,,,,,,,,,
epoch,system,total cpu usage,,,,,,dsk/total,,net/ens3,,paging,,system,
epoch,time,usr,sys,idl,wai,hiq,siq,read,writ,recv,send,in,out,int,csw
1506204392,23/09/2018 22:06,3.166,1.139,95.182,0.395,0,0.118,210194.684,882982.06,0,0,0,0,573.68,1082.414
1506204397,23/09/2018 22:06,0.908,0.605,98.385,0,0,0.101,1638.4,0,1519.4,1451.6,0,0,635.4,1273.2
1506204402,23/09/2018 22:06,0.706,0.403,98.79,0.101,0,0,0,9011.2,1471.4,1481.6,0,0,398.2,791
1506204407,23/09/2018 22:06,0.809,0.607,98.382,0.101,0,0.101,0,13926.4,3813.8,3030.8,0,0,676.6,1345.2
1506204412,23/09/2018 22:06,0.806,0.403,98.691,0,0,0.101,0,4915.2,1765.6,2678.6,0,0,456,913.6
1506204417,23/09/2018 22:06,1.011,0.607,98.382,0,0,0,0,10649.6,2491.8,2076.6,0,0,664.8,1333.6
1506204422,23/09/2018 22:07,2.828,0.909,96.061,0.101,0,0.101,0,9011.2,3001.2,2761,0,0,582.4,1119.2
1506204427,23/09/2018 22:07,0.71,0.609,98.479,0.203,0,0,0,30310.4,3324.2,3090,0,0,677.2,1344.8
1506204432,23/09/2018 22:07,5.167,2.026,92.806,0,0,0,0,7372.8,2207.6,2159.6,0,0,847.2,1626.4
1506204437,23/09/2018 22:07,0.912,0.405,98.48,0.101,0,0.101,0,5734.4,3401.6,2571,0,0,718.6,1435.2
1506204442,23/09/2018 22:07,0.805,0.402,98.592,0.101,0,0.101,0,4915.2,1703,2547.6,0,0,469.6,928.4
1506204447,23/09/2018 22:07,4.573,0.915,94.004,0.407,0,0.102,0,41779.2,2842.6,2579.6,0,0,1037,2186.2
1506204452,23/09/2018 22:07,0.91,0.607,98.483,0,0,0,0,17203.2,1318,1282.2,0,0,509.8,1006.4
1506204457,23/09/2018 22:07,2.736,1.114,94.732,1.317,0,0.101,0,108953.6,2617.2,3102,0,0,960.8,2004.2
1506204462,23/09/2018 22:07,1.113,0.607,98.279,0,0,0,0,9011.2,1952.2,1798.2,0,0,766.8,1543
1506204467,23/09/2018 22:07,0.913,0.304,98.682,0.101,0,0,0,28672,3764,3080.6,0,0,697.2,1383.8
1506204472,23/09/2018 22:07,1.113,0.202,98.583,0.101,0,0,0,48332.8,2674.4,3491.4,0,0,462.2,887.4
1506204477,23/09/2018 22:07,1.719,0.91,97.27,0,0,0.101,0,0,2539.2,2552,0,0,726.2,1444.4
1506204482,23/09/2018 22:08,1.815,0.504,97.581,0.101,0,0,0,5734.4,1648.8,1591,0,0,498.6,977.8
1506204487,23/09/2018 22:08,0.911,0.506,98.381,0.101,0,0.101,0,4096,2973.2,2691.8,0,0,625.6,1245.6
1506204492,23/09/2018 22:08,1.007,0.705,98.087,0.101,0,0.101,0,5734.4,2138.8,2006.2,0,0,512.8,1009.6
1506204497,23/09/2018 22:08,0.815,0.305,98.88,0,0,0,0,13926.4,3565.4,2936,0,0,713,1409.8
1506204502,23/09/2018 22:08,0.706,0.302,98.891,0.101,0,0,0,9011.2,1519,2386.8,0,0,435.2,857.2
1506204507,23/09/2018 22:08,0.607,0.404,98.686,0.303,0,0,0,27852.8,1663.8,1474.2,0,0,560.8,1113.2
1506204512,23/09/2018 22:08,0.91,0.202,98.787,0,0,0.101,0,8192,1406.2,1474.8,0,0,429,853.8
