Dstat 0.7.2 CSV output,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,
Host:,docker-swarm-worker-3,,,,User:,ubuntu,,,,,,,,,
Cmdline:,dstat -N ens3 --output 2-cassandra-swarm-ContainerIP-tris_NET-ens3-docker-swarm-worker-3.csv --noheaders --noupdate 5,,,,Date:,23 Sep 2017 22:06:48 UTC,,,,,,,,,
,,,,,,,,,,,,,,,
epoch,system,total cpu usage,,,,,,dsk/total,,net/ens3,,paging,,system,
epoch,time,usr,sys,idl,wai,hiq,siq,read,writ,recv,send,in,out,int,csw
1506204410,23/09/2018 22:06,3.639,1.24,94.596,0.454,0,0.07,219204.115,811997.596,0,0,0,0,585.498,1100.302
1506204415,23/09/2018 22:06,0.809,0.404,98.787,0,0,0,1638.4,13926.4,1926.4,1725.8,0,0,470.2,917.2
1506204420,23/09/2018 22:07,0.807,0.605,98.385,0.101,0,0.101,0,17203.2,1474,2274.2,0,0,593.6,1184
1506204425,23/09/2018 22:07,0.607,0.101,99.191,0.101,0,0,0,4096,1350.8,1372.4,0,0,428.6,862.6
1506204430,23/09/2018 22:07,1.313,0.303,98.283,0,0,0.101,0,3276.8,1580.8,1626.2,0,0,575.2,1147.8
1506204435,23/09/2018 22:07,0.606,0.101,99.091,0.101,0,0.101,0,4096,2192.4,2208.4,0,0,457.4,908
1506204440,23/09/2018 22:07,1.009,0.605,98.184,0.101,0,0.101,0,3276.8,3578.4,3479,0,0,667.6,1325.2
1506204445,23/09/2018 22:07,1.316,0.304,98.381,0,0,0,0,7372.8,1884.6,1663.8,0,0,498,1002.4
1506204450,23/09/2018 22:07,5.578,0.609,92.394,1.42,0,0,0,166297.6,2134.4,2991,0,0,764.6,1499.8
1506204455,23/09/2018 22:07,0.909,0.303,98.687,0.101,0,0,0,13926.4,1730,1768.2,0,0,471.4,931
1506204460,23/09/2018 22:07,4.863,0.811,93.516,0.811,0,0,0,104857.6,2167.2,1922,0,0,794.2,1583.2
1506204465,23/09/2018 22:07,0.706,0.403,98.69,0.101,0,0.101,0,17203.2,1679.6,1567,0,0,441,873.4
1506204470,23/09/2018 22:07,0.609,0.304,99.087,0,0,0,0,4096,2887.6,2817.2,0,0,599,1200
1506204475,23/09/2018 22:07,0.706,0.504,98.79,0,0,0,0,4096,1625.6,1697.4,0,0,451,890
1506204480,23/09/2018 22:08,0.71,0.507,98.682,0.101,0,0,0,15564.8,1526.8,2385.4,0,0,655,1303.8
1506204485,23/09/2018 22:08,0.504,0.403,98.891,0.101,0,0.101,0,31948.8,2013.8,1899.6,0,0,431.2,852.2
1506204490,23/09/2018 22:08,1.318,0.406,98.276,0,0,0,0,12288,1930.8,2009.2,0,0,591.4,1184.8
1506204495,23/09/2018 22:08,0.807,0.303,98.789,0.101,0,0,0,8192,2068.4,1750.6,0,0,465,938.4
1506204500,23/09/2018 22:08,0.91,0.708,98.281,0.101,0,0,9011.2,4096,2760,2653.2,0,0,633.2,1251.8
1506204505,23/09/2018 22:08,0.605,0.403,98.69,0.101,0,0.202,0,8192,1832.2,1834,0,0,494,974.6
1506204510,23/09/2018 22:08,2.024,0.304,97.571,0.101,0,0,0,4096,2158.6,2892.6,0,0,667.8,1331.8
1506204515,23/09/2018 22:08,0.91,0.303,98.686,0,0,0.101,0,4915.2,1906.6,1919.8,0,0,468.2,940.6
