Dstat 0.7.2 CSV output,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,
Host:,docker-swarm-manager,,,,User:,ubuntu,,,,,,,,,
Cmdline:,dstat -N ens3 --output 2-cassandra-swarm-ContainerIP-tris_NET-ens3-docker-swarm-manager.csv --noheaders --noupdate 5,,,,Date:,23 Sep 2017 22:06:05 UTC,,,,,,,,,
,,,,,,,,,,,,,,,
epoch,system,total cpu usage,,,,,,dsk/total,,net/ens3,,paging,,system,
epoch,time,usr,sys,idl,wai,hiq,siq,read,writ,recv,send,in,out,int,csw
1506204363,23/09/2018 22:06,0.789,0.702,98.228,0.261,0,0.02,200889.515,139251.61,0,0,0,0,301.889,598.137
1506204368,23/09/2018 22:06,0.201,0.301,99.498,0,0,0,1638.4,819.2,1225.6,1251.6,0,0,186,378.8
1506204373,23/09/2018 22:06,0.705,0.604,98.59,0.101,0,0,3276.8,4915.2,13445,13672.8,0,0,448,892.8
1506204378,23/09/2018 22:06,0.402,0.101,99.396,0.101,0,0,0,13107.2,1203.8,763.2,0,0,215,438.2
1506204383,23/09/2018 22:06,0.302,0.402,99.196,0.101,0,0,0,4915.2,13838.6,13112.6,0,0,348.8,716.8
1506204388,23/09/2018 22:06,0.201,0.101,99.698,0,0,0,0,5734.4,519.4,489.6,0,0,170.2,353
1506204393,23/09/2018 22:06,0.807,0.303,98.789,0.101,0,0,0,19660.8,829,580.8,0,0,372.8,764.8
1506204398,23/09/2018 22:06,0.201,0.302,99.397,0.101,0,0,819.2,13926.4,707,729,0,0,179.6,371.8
1506204403,23/09/2018 22:06,0.202,0.101,99.495,0.101,0,0.101,0,8192,1392.6,1970.8,0,0,373,761
1506204408,23/09/2018 22:06,0.301,0.301,99.298,0.1,0,0,0,4915.2,1216.4,755,0,0,215.2,444.8
1506204413,23/09/2018 22:06,0.202,0.404,99.394,0,0,0,0,4915.2,1596.6,1157.8,0,0,377.6,768.8
1506204418,23/09/2018 22:06,0.101,0.101,99.698,0.101,0,0,0,4915.2,513,493.2,0,0,152,319.2
1506204423,23/09/2018 22:07,0.201,0.302,99.497,0,0,0,0,0,1028.8,598.6,0,0,331.2,686.4
1506204428,23/09/2018 22:07,0.201,0.101,99.698,0,0,0,0,13107.2,894.8,889.4,0,0,177,366.2
1506204433,23/09/2018 22:07,0.805,0.402,98.692,0.101,0,0,0,13107.2,687.2,1429,0,0,360.8,729.6
1506204438,23/09/2018 22:07,0.201,0.101,99.597,0,0,0.101,0,9830.4,1214.2,1017.8,0,0,208.8,429.6
1506204443,23/09/2018 22:07,0.201,0.201,99.497,0.101,0,0,0,4915.2,1374.8,1077,0,0,317.4,645.4
1506204448,23/09/2018 22:07,0.201,0.201,99.498,0.1,0,0,0,4915.2,561,575,0,0,180.2,371.4
1506204453,23/09/2018 22:07,0.404,0.202,99.395,0,0,0,0,0,953.6,544,0,0,387.2,779
1506204458,23/09/2018 22:07,0.301,0.1,99.498,0.1,0,0,0,4915.2,706.8,682.6,0,0,180.2,370
1506204463,23/09/2018 22:07,0.504,0.504,98.691,0.302,0,0,26214.4,7372.8,1465,1986,0,0,322.4,687.2
1506204468,23/09/2018 22:07,1.207,0.201,98.592,0,0,0,0,10649.6,996.6,538.6,0,0,218.8,447.6
1506204473,23/09/2018 22:07,0.808,0.404,98.788,0,0,0,0,10649.6,1790.4,1433,0,0,427.2,850.2
1506204478,23/09/2018 22:07,0.803,0.301,98.795,0.1,0,0,819.2,5734.4,1081.4,919.6,0,0,239.8,460.4
1506204483,23/09/2018 22:08,0.706,0.907,98.085,0.302,0,0,0,10649.6,5923.8,2438.4,0,0,534,1033.2
1506204488,23/09/2018 22:08,0.301,0.301,99.398,0,0,0,0,13926.4,1257.2,1247,0,0,198.8,402.6
1506204493,23/09/2018 22:08,0.302,0.704,98.995,0,0,0,0,9830.4,848.4,1387.4,0,0,343.4,701.8
1506204498,23/09/2018 22:08,0.301,0.201,99.398,0.1,0,0,0,4915.2,1378.6,1132.2,0,0,180.4,370.2
1506204503,23/09/2018 22:08,0.201,0.201,99.597,0,0,0,0,0,1372,1184.2,0,0,339.4,694.4
1506204508,23/09/2018 22:08,0.704,0.302,98.894,0.101,0,0,0,4915.2,437.4,456.4,0,0,186.4,382.8
1506204513,23/09/2018 22:08,0.202,0.504,99.294,0,0,0,0,4915.2,1016.8,570.2,0,0,390.8,797.4
1506204518,23/09/2018 22:08,0.101,0.201,99.598,0.101,0,0,0,4915.2,709.8,720.8,0,0,175.4,365.6
1506204523,23/09/2018 22:08,0.201,0.201,99.597,0,0,0,0,12288,701.4,1432.2,0,0,305.2,634
1506204528,23/09/2018 22:08,0.101,0.302,99.296,0.302,0,0,0,9830.4,945.8,502.2,0,0,199.6,409.4
1506204533,23/09/2018 22:08,0.302,0.504,99.094,0,0,0.101,0,4915.2,1399.2,1147.8,0,0,370.8,741.6
1506204538,23/09/2018 22:08,0.201,0.301,99.398,0.1,0,0,0,4915.2,586,555.8,0,0,172.2,351.8
1506204543,23/09/2018 22:09,0.201,0.302,99.496,0,0,0,0,1638.4,972.6,693.4,0,0,328.2,678.4
1506204548,23/09/2018 22:09,0.704,0.101,99.095,0.101,0,0,0,5734.4,952.6,952.6,0,0,183,376.6
1506204553,23/09/2018 22:09,0.302,0.504,99.194,0,0,0,0,4915.2,673.8,1428.6,0,0,373,758.6
1506204558,23/09/2018 22:09,0.201,0.201,99.497,0.101,0,0,0,11468.8,921.2,483.8,0,0,186,388.4
1506204563,23/09/2018 22:09,0.202,0.202,99.597,0,0,0,0,11468.8,1611,1148.8,0,0,342.4,697.2
1506204568,23/09/2018 22:09,0.301,0.1,99.498,0.1,0,0,0,4915.2,465.4,457.8,0,0,159.6,339.6
1506204573,23/09/2018 22:09,0.302,0.302,99.395,0,0,0,0,0,876.4,669.8,0,0,377.8,777.4
1506204578,23/09/2018 22:09,0.201,0.201,99.598,0,0,0,0,4915.2,927.8,920.6,0,0,169,355
1506204583,23/09/2018 22:09,0.302,0.201,99.397,0.101,0,0,0,4915.2,922.2,1392.6,0,0,298.6,620.4
1506204588,23/09/2018 22:09,1.108,0.101,98.792,0,0,0,0,5734.4,1177,958.8,0,0,192,388.8
1506204593,23/09/2018 22:09,1.005,0.503,98.392,0,0,0.101,0,16384,1463.2,1192.8,0,0,394.8,784
1506204598,23/09/2018 22:09,0.201,0.201,99.498,0.1,0,0,0,13107.2,465.2,453.2,0,0,157.6,330.6
1506204603,23/09/2018 22:10,0.402,0.201,99.398,0,0,0,0,0,822.4,567.4,0,0,306.8,638
1506204608,23/09/2018 22:10,0.201,0.101,99.598,0.101,0,0,0,4915.2,975.6,950,0,0,176,359.6
1506204613,23/09/2018 22:10,0.302,0.403,99.295,0,0,0,0,4915.2,861.4,1391,0,0,321.6,664
1506204618,23/09/2018 22:10,0.101,0.101,99.698,0.101,0,0,0,4915.2,1214.6,759.8,0,0,199.6,416.6
1506204623,23/09/2018 22:10,0.302,0.201,99.396,0,0,0.101,0,4915.2,1608.4,1153.2,0,0,316.4,647.8
1506204628,23/09/2018 22:10,0.201,0.201,99.598,0,0,0,0,11468.8,587.4,559.2,0,0,158.8,336.2
1506204633,23/09/2018 22:10,0.805,0.604,98.592,0,0,0,0,3276.8,957.4,528.8,0,0,389.6,789.4
1506204638,23/09/2018 22:10,0.101,0.201,99.598,0.101,0,0,0,7372.8,953.6,949.2,0,0,167.8,355.2
1506204643,23/09/2018 22:10,0.402,0.201,99.396,0,0,0,0,4915.2,1233.2,1976.2,0,0,322.2,661.8
1506204648,23/09/2018 22:10,0.101,0.201,99.598,0.101,0,0,0,4915.2,13331.2,12609.2,0,0,220,455.4
1506204653,23/09/2018 22:10,0.402,0.803,98.795,0,0,0,0,4915.2,1595.4,1130.6,0,0,374.6,759.4
1506204658,23/09/2018 22:10,0.1,0.1,99.598,0.1,0,0.1,0,4915.2,539,511.4,0,0,166.4,354
1506204663,23/09/2018 22:11,0.202,0,99.798,0,0,0,0,4096,13290.8,12602.6,0,0,317.8,662.8
1506204668,23/09/2018 22:11,0.101,0.101,99.798,0,0,0,0,14745.6,734.6,711,0,0,161.2,339
1506204673,23/09/2018 22:11,0.803,0.402,98.695,0.1,0,0,0,4915.2,13233.2,13486,0,0,352.8,699.6
1506204678,23/09/2018 22:11,0.302,0.101,99.598,0,0,0,0,4915.2,718.6,467.6,0,0,166.8,354.2
1506204683,23/09/2018 22:11,0.201,0.201,99.397,0.101,0,0.101,0,4915.2,13458.8,13156.8,0,0,321.4,665.6
1506204688,23/09/2018 22:11,0.201,0.302,99.497,0,0,0,0,4915.2,605.6,559,0,0,201.8,422
1506204693,23/09/2018 22:11,0.302,0.403,99.295,0,0,0,0,0,1023.8,562.4,0,0,399.4,826
1506204698,23/09/2018 22:11,0.201,0.301,99.398,0.1,0,0,0,9011.2,1001,968.8,0,0,188.4,378.8
1506204703,23/09/2018 22:11,0.101,0.302,99.497,0,0,0.101,0,13926.4,827.8,1342.8,0,0,324.8,678
1506204708,23/09/2018 22:11,1.207,0.101,98.692,0,0,0,0,7372.8,1190.6,998.6,0,0,206,421.4
1506204713,23/09/2018 22:11,0.904,0.602,98.394,0.1,0,0,0,4915.2,1417.8,1144.2,0,0,363,733.4
1506204718,23/09/2018 22:11,0.201,0.1,99.598,0.1,0,0,0,4915.2,543.6,540.8,0,0,156.4,327.8
1506204723,23/09/2018 22:12,0.402,0.402,99.197,0,0,0,0,0,775.4,563.6,0,0,366.8,762.2
1506204728,23/09/2018 22:12,0.302,0.101,99.598,0,0,0,0,4915.2,979.4,950.6,0,0,175.2,357
1506204733,23/09/2018 22:12,0.201,0.604,99.094,0.101,0,0,0,9011.2,1455,1922,0,0,367.4,744.8
1506204738,23/09/2018 22:12,0.201,0.301,99.498,0,0,0,0,9011.2,1499.6,1132,0,0,186.2,384.6
1506204743,23/09/2018 22:12,0.201,0.503,99.195,0.101,0,0,0,8192,1602.6,1131.2,0,0,396.2,811.4
1506204748,23/09/2018 22:12,0.201,0.101,99.698,0,0,0,0,4915.2,497.6,492.8,0,0,144.4,308
1506204753,23/09/2018 22:12,0.806,0.604,98.59,0,0,0,0,0,1070,616.8,0,0,419,860.4
1506204758,23/09/2018 22:12,0.1,0.201,99.598,0.1,0,0,0,4915.2,705.4,709.4,0,0,146.2,315.2
1506204763,23/09/2018 22:12,0.101,0.503,99.396,0,0,0,0,4915.2,666.2,1392.2,0,0,344.4,717.8
1506204768,23/09/2018 22:12,0.201,0.201,99.497,0.101,0,0,0,11468.8,955.4,520.4,0,0,170.8,361.6
1506204773,23/09/2018 22:12,0.303,0.505,99.092,0.101,0,0,0,9011.2,1652.6,1152.6,0,0,440.6,894.4
1506204778,23/09/2018 22:12,0.301,0.1,99.599,0,0,0,0,9011.2,451.2,453.2,0,0,136,290.6
1506204783,23/09/2018 22:13,0.201,0.302,99.497,0,0,0,0,0,862.4,585.6,0,0,366.8,759.2
1506204788,23/09/2018 22:13,0.302,0,99.598,0.101,0,0,0,4915.2,938.4,931,0,0,152.4,316.6
1506204793,23/09/2018 22:13,0.302,0.604,98.994,0.101,0,0,0,4915.2,1549.4,2046.2,0,0,415.4,846.6
1506204798,23/09/2018 22:13,1.002,0.301,98.697,0,0,0,0,4915.2,1297.8,938.2,0,0,201,416.4
1506204803,23/09/2018 22:13,0.202,0.101,98.99,0.707,0,0,0,12288,1664.4,1170.8,0,0,352.8,734.6
1506204808,23/09/2018 22:13,0.301,0.2,99.399,0.1,0,0,0,5734.4,544.6,540.6,0,0,144,304.2
1506204813,23/09/2018 22:13,0.402,0.503,99.095,0,0,0,0,3276.8,702.2,500.8,0,0,427.8,876.6
1506204818,23/09/2018 22:13,0.101,0.201,99.598,0.101,0,0,0,4915.2,694.2,671,0,0,152.2,314
1506204823,23/09/2018 22:13,0.202,0.202,99.597,0,0,0,0,4915.2,693.4,1453.6,0,0,369.6,766.2
1506204828,23/09/2018 22:13,0.201,0.101,99.698,0,0,0,0,4915.2,1366.4,1114,0,0,150.6,317.6
1506204833,23/09/2018 22:13,1.107,0.704,97.988,0.101,0,0.101,0,4915.2,1381.8,1161,0,0,447.2,922
1506204838,23/09/2018 22:13,0.504,0.201,99.295,0,0,0,0,13926.4,569.4,559,0,0,164.8,336.2
1506204843,23/09/2018 22:14,0.302,0.503,99.196,0,0,0,819.2,1638.4,1022.2,549,0,0,372.6,764.6
1506204848,23/09/2018 22:14,0.1,0.201,99.598,0.1,0,0,0,18022.4,623.6,657.6,0,0,149.6,310.6
1506204853,23/09/2018 22:14,0.503,0.503,98.893,0.101,0,0,0,4915.2,2152.2,2601.4,0,0,403.2,810.4
1506204858,23/09/2018 22:14,0.301,0.301,99.398,0,0,0,0,4915.2,981.4,520.8,0,0,175.8,369.2
1506204863,23/09/2018 22:14,0.403,0.101,99.395,0.101,0,0,0,4915.2,1459.2,1193.4,0,0,353.6,732.2
1506204868,23/09/2018 22:14,0.1,0.201,99.599,0.1,0,0,0,4915.2,497.2,475,0,0,135.4,290.2
1506204873,23/09/2018 22:14,0.302,0.403,99.194,0,0,0.101,0,4096,949.2,544,0,0,416.4,836
1506204878,23/09/2018 22:14,0.602,0.402,98.896,0.1,0,0,0,10649.6,963.4,928.8,0,0,178.2,362
1506204883,23/09/2018 22:14,0.403,0.302,99.295,0,0,0,0,9830.4,1111.2,1461.6,0,0,375.8,775.4
1506204888,23/09/2018 22:14,0.302,0.101,99.497,0.101,0,0,0,4915.2,954.4,506,0,0,170.4,359
1506204893,23/09/2018 22:14,0.502,0.602,98.695,0.1,0,0.1,20480,4915.2,1473.2,1180.6,0,0,431,870.8
1506204898,23/09/2018 22:14,0.1,0.201,99.598,0.1,0,0,0,4915.2,475.4,449.8,0,0,137.6,297.4
1506204903,23/09/2018 22:15,0.302,0.403,99.295,0,0,0,0,4915.2,1121,637,0,0,375,783.2
1506204908,23/09/2018 22:15,0.201,0.1,99.599,0.1,0,0,0,11468.8,649.2,672.8,0,0,142,303
1506204913,23/09/2018 22:15,0.402,0.604,98.994,0,0,0,0,6553.6,1263.6,2014.2,0,0,402.4,818.4
1506204918,23/09/2018 22:15,0.603,0.201,99.095,0.101,0,0,0,11468.8,780.6,583.4,0,0,195,390.6
1506204923,23/09/2018 22:15,0.602,0.402,98.896,0.1,0,0,0,8192,1654.8,1166.4,0,0,387.4,800.4
1506204928,23/09/2018 22:15,0.101,0.101,99.799,0,0,0,0,4915.2,475.4,450,0,0,139.6,302.2
1506204933,23/09/2018 22:15,0.403,0.403,99.194,0,0,0,0,0,799.6,607,0,0,444.2,902.8
1506204938,23/09/2018 22:15,0.1,0.301,99.498,0.1,0,0,0,4915.2,695.6,654.4,0,0,147.2,307.2
1506204943,23/09/2018 22:15,0.302,0.302,99.294,0.101,0,0,0,4915.2,1715.4,2093.6,0,0,380.2,791.6
1506204948,23/09/2018 22:15,0.201,0.201,99.598,0,0,0,0,5734.4,13422.8,12759.6,0,0,224.8,460.4
1506204953,23/09/2018 22:15,1.11,0.605,98.184,0.101,0,0,0,14745.6,1480.2,1197.2,0,0,408.4,833.4
1506204958,23/09/2018 22:15,0.301,0.1,99.599,0,0,0,0,0,506,464.8,0,0,170,353.2
1506204963,23/09/2018 22:16,0.706,0.403,98.69,0.101,0,0.101,0,4915.2,13335.2,12645.6,0,0,417,857.6
1506204968,23/09/2018 22:16,0.201,0.201,99.598,0,0,0,0,4915.2,1110.2,1051.6,0,0,164.8,336.2
1506204973,23/09/2018 22:16,0.101,0.505,99.293,0.101,0,0,0,4915.2,12944.2,13494.4,0,0,413.6,858
1506204978,23/09/2018 22:16,0.201,0.101,99.598,0.101,0,0,0,4915.2,721,538.8,0,0,182.6,380.6
1506204983,23/09/2018 22:16,0.404,0.202,99.394,0,0,0,0,5734.4,13673,13180,0,0,423.8,863.8
1506204988,23/09/2018 22:16,0.201,0.1,99.699,0,0,0,0,4096,496.4,468.4,0,0,160.4,342
1506204993,23/09/2018 22:16,0.303,0.303,99.294,0.101,0,0,0,7372.8,726,551.6,0,0,418.4,866.6
1506204998,23/09/2018 22:16,0.101,0.201,99.598,0.101,0,0,0,4915.2,961.6,927.6,0,0,179.4,371.2
1506205003,23/09/2018 22:16,1.007,0.302,98.691,0,0,0,0,4096,1071.8,1433.8,0,0,370,750.2
1506205008,23/09/2018 22:16,0.201,0.301,99.398,0.1,0,0,0,4915.2,749.6,537.6,0,0,199.2,417
1506205013,23/09/2018 22:16,0.402,0.604,98.089,0.905,0,0,0,4096,1621.6,1190.4,0,0,408,848
1506205018,23/09/2018 22:16,0.1,0.401,99.398,0.1,0,0,0,6553.6,491.2,450,0,0,175.8,367.4
1506205023,23/09/2018 22:17,0.402,0.402,99.095,0.101,0,0,1638.4,14745.6,807.8,628.6,0,0,381.2,788.6
1506205028,23/09/2018 22:17,0.101,0.101,99.698,0.101,0,0,0,21299.2,711.6,677.6,0,0,167.2,347.8
1506205033,23/09/2018 22:17,0.302,0.704,98.893,0.101,0,0,0,4915.2,1505.8,2022.6,0,0,390.2,790.4
1506205038,23/09/2018 22:17,0.101,0.101,99.698,0.101,0,0,0,4915.2,922.8,470,0,0,188.2,396
1506205043,23/09/2018 22:17,0.807,0.303,98.789,0.101,0,0,0,4915.2,1635.8,1180.2,0,0,384.8,782.2
1506205048,23/09/2018 22:17,0.201,0.1,99.498,0.201,0,0,0,4915.2,516.8,468.4,0,0,180.8,376.2
1506205053,23/09/2018 22:17,0.302,0.403,99.194,0.101,0,0,0,6553.6,783.2,610.4,0,0,395.4,814.6
1506205058,23/09/2018 22:17,0.201,0.101,99.497,0.201,0,0,0,24576,709.6,685,0,0,177,359.6
1506205063,23/09/2018 22:17,0.201,0.402,99.296,0.101,0,0,0,4915.2,689.6,1453.8,0,0,330,683.8
1506205068,23/09/2018 22:17,0.302,0.101,99.598,0,0,0,0,4915.2,789.2,519.4,0,0,170.2,363
1506205073,23/09/2018 22:17,1.108,0.504,98.288,0,0,0.101,0,0,1156.6,1148.8,0,0,386.4,814.6
1506205078,23/09/2018 22:17,0.201,0.201,99.498,0.1,0,0,0,4915.2,490.4,446.6,0,0,181.8,373
1506205083,23/09/2018 22:18,0.202,0.302,99.395,0.101,0,0,0,4915.2,1033,623.4,0,0,371.6,777.8
1506205088,23/09/2018 22:18,0.804,0.201,98.894,0.101,0,0,0,9011.2,709.4,671.2,0,0,206.4,419.2
1506205093,23/09/2018 22:18,0.201,0.604,99.095,0.101,0,0,0,12288,1282,2034,0,0,391.6,796
1506205098,23/09/2018 22:18,0.201,0.301,99.498,0,0,0,0,9830.4,767.2,501.2,0,0,180.8,373.2
1506205103,23/09/2018 22:18,0.302,0.202,99.395,0.101,0,0,0,4915.2,1608.6,1193.4,0,0,380.8,782.6
1506205108,23/09/2018 22:18,0.201,0,99.799,0,0,0,0,4915.2,513.6,468.2,0,0,164.4,350.8
1506205113,23/09/2018 22:18,0.302,0.604,99.095,0,0,0,0,0,827,588.8,0,0,389.2,794.2
1506205118,23/09/2018 22:18,0.201,0.101,99.598,0.101,0,0,0,4915.2,759.4,714.2,0,0,184.6,383.8
1506205123,23/09/2018 22:18,0.202,0.302,99.496,0,0,0,0,10649.6,653.2,1414,0,0,347.6,715.6
1506205128,23/09/2018 22:18,0.703,0.301,98.896,0.1,0,0,0,9830.4,997.2,536.2,0,0,207.4,422.2
1506205133,23/09/2018 22:18,0.302,0.604,98.993,0,0,0.101,0,9830.4,1586,1134,0,0,413.8,856.6
1506205138,23/09/2018 22:18,0.201,0.1,99.598,0.1,0,0,0,4915.2,565.8,474.8,0,0,163,344.2
1506205143,23/09/2018 22:19,0.201,0.302,99.496,0,0,0,0,4915.2,753.2,567.4,0,0,326.6,681
1506205148,23/09/2018 22:19,0.201,0.201,99.498,0.1,0,0,0,4915.2,933,906,0,0,181,377.8
1506205153,23/09/2018 22:19,0.503,0.302,99.095,0.101,0,0,0,4915.2,673.2,1435.4,0,0,378.4,787.4
1506205158,23/09/2018 22:19,0.101,0.201,99.598,0.101,0,0,0,13107.2,1169.2,709.6,0,0,186.6,392.2
1506205163,23/09/2018 22:19,0.404,0.101,99.495,0,0,0,0,12288,1662.4,1185.2,0,0,371.4,767.6
1506205168,23/09/2018 22:19,0.604,0.101,99.295,0,0,0,0,0,623.6,519.4,0,0,196.2,402.2
1506205173,23/09/2018 22:19,0.302,0.403,99.194,0.101,0,0,0,4915.2,935.6,580.6,0,0,413.8,848
1506205178,23/09/2018 22:19,0.201,0.201,99.498,0.1,0,0,0,4915.2,807.4,702.8,0,0,185.8,387.6
1506205183,23/09/2018 22:19,0.101,0.202,99.697,0,0,0,0,4915.2,1248.2,2006.2,0,0,328.4,674.4
1506205188,23/09/2018 22:19,0.301,0.1,99.498,0.1,0,0,0,4915.2,995.6,574,0,0,208.6,427.6
1506205193,23/09/2018 22:19,1.308,0.604,97.988,0.101,0,0,0,10649.6,1385.8,1091.2,0,0,404.6,812.4
1506205198,23/09/2018 22:19,0.201,0.201,99.598,0,0,0,0,9011.2,541.2,494.4,0,0,175.4,365.4
1506205203,23/09/2018 22:20,0.201,0.302,99.396,0.101,0,0,0,14745.6,735.4,565.8,0,0,361.2,742
1506205208,23/09/2018 22:20,0.802,0.401,98.697,0.1,0,0,0,7372.8,806.4,798.2,0,0,197.4,398.8
1506205213,23/09/2018 22:20,0.403,0.504,99.093,0,0,0,0,4915.2,1823.8,2548.6,0,0,380.4,777.4
1506205218,23/09/2018 22:20,0.4,0.3,99.199,0.1,0,0,0,4915.2,1146,729.2,0,0,189.4,392.2
1506205223,23/09/2018 22:20,0.402,0.402,98.793,0.402,0,0,0,4915.2,1586,1149.2,0,0,381.8,779.8
1506205228,23/09/2018 22:20,0.201,0.201,99.599,0,0,0,0,4915.2,513.8,468,0,0,169,355.2
1506205233,23/09/2018 22:20,0.403,0.403,98.892,0.201,0,0.101,0,7372.8,1006.2,605,0,0,430.8,870.2
1506205238,23/09/2018 22:20,0.302,0.101,99.598,0,0,0,0,17203.2,1001,931,0,0,188.4,376.6
1506205243,23/09/2018 22:20,0.101,0.202,99.597,0,0,0.101,0,4915.2,1224.8,2008.8,0,0,344.6,709.8
1506205248,23/09/2018 22:20,0.503,0.201,99.195,0.101,0,0,0,4915.2,13003.2,12689.6,0,0,211.8,441.2
1506205253,23/09/2018 22:20,0.704,0.503,98.794,0,0,0,0,0,1535.8,1111.8,0,0,419.2,850
1506205258,23/09/2018 22:20,0.201,0,99.799,0,0,0,0,4915.2,561.6,501,0,0,167.2,353.2
1506205263,23/09/2018 22:21,0.402,0.302,99.195,0.101,0,0,0,4915.2,13295.4,12627.4,0,0,380.6,779
1506205268,23/09/2018 22:21,0.201,0.101,99.698,0,0,0,0,7372.8,1198.8,1155.6,0,0,185,383.8
1506205273,23/09/2018 22:21,0.403,0.705,98.892,0,0,0,0,13107.2,12953.6,13451,0,0,402.8,828.6
