"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","kubeadm-worker-3",,,,"User:","ubuntu"
"Cmdline:","dstat -T -t -cp -mgs --vm -r -d -D total --fs --lock -n --socket --ipc -y --noheaders --output 2-cassandra-kubeadm-ServiceIP-kubeadm-worker-3.csv --noupdate 5",,,,"Date:","26 Sep 2017 20:31:09 UTC"

"epoch","system","total cpu usage",,,,,,"procs",,,"memory usage",,,,"paging",,"swap",,"virtual memory",,,,"io/total",,"dsk/total",,"filesystem",,"file locks",,,,"net/total",,"sockets",,,,,"sysv ipc",,,"system",
"epoch","time","usr","sys","idl","wai","hiq","siq","run","blk","new","used","buff","cach","free","in","out","used","free","majpf","minpf","alloc","free","read","writ","read","writ","files","inodes","pos","lck","rea","wri","recv","send","tot","tcp","udp","raw","frg","msg","sem","shm","int","csw"
1506457869.668,26-09 20:31:09,17.122,6.270,70.311,0.705,0.0,5.592,0.0,0.0,4.331,1400307712.0,26476544.0,1589981184.0,1126756352.0,0.0,0.0,0.0,0.0,2.843,984.799,3341.540,3624.219,11.291,5.980,387905.601,2539149.473,1312.0,28294.0,4.0,3.0,1.0,7.0,0.0,0.0,204.0,13.0,3.0,4.0,0.0,0.0,1.0,3.0,3321.863,6941.699
1506457874.671,26-09 20:31:14,3.030,1.818,94.949,0.202,0.0,0.0,0.400,0.0,2.800,1402290176.0,26492928.0,1589968896.0,1124769792.0,0.0,0.0,0.0,0.0,0.0,1103.600,4047.0,3989.200,1.0,0.400,5734.400,32768.0,1280.0,28273.0,4.0,3.0,1.0,7.0,5229.200,4729.800,199.0,13.0,3.0,4.0,0.0,0.0,1.0,3.0,787.0,1573.400
1506457879.672,26-09 20:31:19,4.146,3.033,92.720,0.0,0.0,0.101,0.0,0.0,4.600,1401671680.0,26505216.0,1589981184.0,1125363712.0,0.0,0.0,0.0,0.0,0.0,1284.400,5731.800,5734.200,0.0,4.200,0.0,40960.0,1312.0,28269.0,4.0,3.0,1.0,7.0,8351.200,7241.200,199.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1010.400,1998.800
1506457884.672,26-09 20:31:24,3.734,1.110,95.055,0.101,0.0,0.0,0.0,0.0,0.0,1401597952.0,26513408.0,1589981184.0,1125429248.0,0.0,0.0,0.0,0.0,0.0,192.600,125.200,125.800,0.0,0.400,0.0,4915.200,1312.0,28271.0,4.0,3.0,1.0,7.0,4684.0,4123.400,199.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,693.200,1410.0
1506457889.672,26-09 20:31:29,2.523,1.514,95.762,0.101,0.0,0.101,0.0,0.0,0.0,1401974784.0,26521600.0,1589981184.0,1125044224.0,0.0,0.0,0.0,0.0,0.0,107.0,26.600,18.0,0.0,0.400,0.0,4915.200,1280.0,28267.0,4.0,3.0,1.0,7.0,8539.400,6629.600,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,797.400,1632.0
1506457894.672,26-09 20:31:34,2.929,0.909,96.061,0.0,0.0,0.101,0.0,0.0,0.0,1401933824.0,26529792.0,1589981184.0,1125076992.0,0.0,0.0,0.0,0.0,0.0,20.800,22.800,23.800,0.0,0.800,0.0,13107.200,1280.0,28277.0,4.0,3.0,1.0,7.0,5462.200,4885.400,199.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,722.400,1493.800
1506457899.672,26-09 20:31:39,3.741,1.719,94.237,0.101,0.0,0.202,0.0,0.0,2.400,1401724928.0,26537984.0,1589993472.0,1125265408.0,0.0,0.0,0.0,0.0,0.0,581.800,574.600,571.200,0.0,1.200,0.0,8192.0,1280.0,28265.0,4.0,3.0,1.0,7.0,12459.800,7984.0,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1049.600,2100.200
1506457904.672,26-09 20:31:44,3.882,3.677,91.216,1.226,0.0,0.0,0.0,0.0,15.600,333844480.0,26726400.0,1589710848.0,2193240064.0,0.0,0.0,0.0,0.0,0.0,2653.400,3779.400,55933.0,5.600,15.200,22937.600,126156.800,992.0,27189.0,4.0,3.0,1.0,7.0,1.84467440736e+19,1.84467440736e+19,184.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1543.800,3198.400
1506457909.672,26-09 20:31:49,3.239,1.619,94.737,0.304,0.0,0.101,0.0,0.0,3.0,334032896.0,26742784.0,1589850112.0,2192896000.0,0.0,0.0,0.0,0.0,0.200,756.0,2995.200,2982.400,0.800,4.400,9011.200,47513.600,992.0,27005.0,4.0,3.0,1.0,7.0,8476.400,4212.200,184.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,917.200,1854.800
1506457914.672,26-09 20:31:54,3.229,2.119,94.652,0.0,0.0,0.0,0.0,0.0,7.600,324124672.0,26742784.0,940830720.0,2851823616.0,0.0,0.0,0.0,0.0,0.0,1230.600,1026.800,33209.200,0.0,6.600,0.0,36864.0,992.0,26825.0,4.0,3.0,1.0,7.0,1822.200,1150.600,184.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,574.800,1174.400
1506457919.672,26-09 20:31:59,3.417,1.206,95.075,0.302,0.0,0.0,0.0,0.0,0.0,324190208.0,26755072.0,940851200.0,2851725312.0,0.0,0.0,0.0,0.0,0.0,191.200,32.400,17.200,0.0,2.0,0.0,44236.800,992.0,26813.0,4.0,3.0,1.0,7.0,10349.800,3541.600,184.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,699.200,1453.0
1506457924.669,26-09 20:32:04,4.708,5.834,87.308,2.149,0.0,0.0,0.600,0.0,36.600,328990720.0,26931200.0,941256704.0,2846343168.0,0.0,0.0,0.0,0.0,0.200,5328.400,11274.400,10987.400,0.200,21.600,18022.400,332595.200,1056.0,27658.0,4.0,3.0,1.0,7.0,8893.400,1863.400,204.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,2111.400,4268.400
1506457929.671,26-09 20:32:09,3.854,5.172,90.162,0.811,0.0,0.0,0.400,0.0,11.400,307458048.0,27054080.0,363270144.0,3445739520.0,0.0,0.0,0.0,0.0,0.0,2497.400,8720.0,37994.0,3.200,6.0,13107.200,152371.200,1056.0,27600.0,4.0,3.0,1.0,7.0,8844.400,4247.800,204.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1259.600,2494.400
