Dstat 0.7.2 CSV output,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,
Host:,kubeadm-worker-3,,,,User:,ubuntu,,,,,,,,,
Cmdline:,dstat -N ens3 --output 2-cassandra-kubeadm-ServiceIP_NET-ens3-kubeadm-worker-3.csv --noheaders --noupdate 5,,,,Date:,26 Sep 2017 20:31:12 UTC,,,,,,,,,
,,,,,,,,,,,,,,,
epoch,system,total cpu usage,,,,,,dsk/total,,net/ens3,,paging,,system,
epoch,time,usr,sys,idl,wai,hiq,siq,read,writ,recv,send,in,out,int,csw
1506457875,26/09/2018 20:31,17.079,6.255,70.388,0.703,0,5.575,386735.724,2531631.817,0,0,0,0,3314.177,6925.452
1506457880,26/09/2018 20:31,3.753,3.144,92.901,0.101,0,0.101,4915.2,25395.2,3498.4,3700.8,0,0,985.6,1930
1506457885,26/09/2018 20:31,4.234,1.714,94.052,0,0,0,0,15564.8,3409.8,1577,0,0,796.8,1609.6
1506457890,26/09/2018 20:31,2.518,1.611,95.67,0.101,0,0.101,0,4915.2,2552.4,2188.8,0,0,797.2,1630.4
1506457895,26/09/2018 20:31,2.929,0.808,96.061,0.101,0,0.101,0,9830.4,3885.6,1797,0,0,706,1458.2
1506457900,26/09/2018 20:31,2.932,1.314,95.652,0,0,0.101,0,11468.8,3564.4,2548.4,0,0,853.6,1745.4
1506457905,26/09/2018 20:31,2.941,1.724,95.132,0.101,0,0.101,0,5734.4,6688.2,2016,0,0,1035.4,2062.2
1506457910,26/09/2018 20:31,4.694,4.082,89.592,1.531,0,0.102,31948.8,137625.6,10781.8,4080.2,0,0,1662.6,3442.2
1506457915,26/09/2018 20:31,3.434,2.222,94.343,0,0,0,0,72089.6,3385.2,1408,0,0,595.6,1208.8
1506457920,26/09/2018 20:31,3.015,0.905,95.98,0.101,0,0,0,39321.6,5621.4,2050.2,0,0,597,1243.8
1506457925,26/09/2018 20:32,2.323,1.616,95.758,0.303,0,0,0,27852.8,6774.4,624.6,0,0,818.8,1677.8
1506457930,26/09/2018 20:32,5.967,8.128,83.025,2.881,0,0,31129.6,452198.4,11206.4,3586.8,0,0,2485.4,4963.8
1506457935,26/09/2018 20:32,38.076,5.22,56.09,0.614,0,0,0,221184,2282.8,922.6,0,0,1259.2,2459.6
1506457940,26/09/2018 20:32,53.744,3.897,39.897,2.359,0,0.103,0,309657.6,5190.8,4744.8,0,0,1696.4,3700
1506457945,26/09/2018 20:32,6.383,0.912,92.401,0.203,0,0.101,0,54067.2,3406.8,1729,0,0,709.4,1394.8
1506457950,26/09/2018 20:32,4.555,1.518,93.826,0,0,0.101,0,169574.4,3223.2,2763,0,0,809,1637
1506457955,26/09/2018 20:32,2.926,0.908,96.165,0,0,0,0,7372.8,3290.8,1630.2,0,0,688,1414.6
1506457960,26/09/2018 20:32,3.64,1.719,94.338,0.101,0,0.202,0,16384,3338.2,2779.2,0,0,862.2,1710
1506457965,26/09/2018 20:32,2.637,0.913,96.45,0,0,0,0,31129.6,3204.6,1537.6,0,0,699,1419.2
1506457970,26/09/2018 20:32,3.622,1.308,94.769,0.101,0,0.201,0,29491.2,3194.4,3452.8,0,0,780.6,1575.4
1506457975,26/09/2018 20:32,2.621,1.109,96.169,0.101,0,0,0,14745.6,2949.8,1312.8,0,0,703.6,1445
1506457980,26/09/2018 20:32,3.141,1.317,95.339,0.101,0,0.101,0,9011.2,3718.2,2600.2,0,0,769.4,1536.6
1506457985,26/09/2018 20:33,26.762,2.758,70.072,0.306,0,0.102,55705.6,28672,5244.8,3032,0,0,1415.4,2816.4
1506457990,26/09/2018 20:33,7.223,3.255,89.013,0.102,0,0.407,26214.4,23756.8,3244,3789.6,0,0,1168.8,2381.8
1506457995,26/09/2018 20:33,2.837,1.621,95.339,0.101,0,0.101,0,19660.8,3617,1480.2,0,0,852.8,1707.8
1506458000,26/09/2018 20:33,4.061,2.538,93.299,0.102,0,0,0,7372.8,3334.8,3173.8,0,0,951.8,1803.4
1506458005,26/09/2018 20:33,2.016,1.109,96.673,0.101,0,0.101,0,5734.4,3000,1332.2,0,0,679.2,1395.2
1506458010,26/09/2018 20:33,5.46,1.416,92.72,0.404,0,0,0,38502.4,3367.8,2686.6,0,0,829.2,1665.8
1506458015,26/09/2018 20:33,2.727,0.707,96.364,0,0,0.202,0,15564.8,3890,1304,0,0,700,1390.4
1506458020,26/09/2018 20:33,3.131,2.02,94.646,0.101,0,0.101,0,28672,3200,2571,0,0,894,1761.2
