"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","native-cassandra-1",,,,"User:","ubuntu"
"Cmdline:","dstat -T -t -cp -mgs --vm -r -d -D total --fs --lock -n --socket --ipc -y --noheaders --output 2-cassandra-native-VMIP-native-cassandra-1.csv --noupdate 5",,,,"Date:","29 Sep 2017 16:27:42 UTC"

"epoch","system","total cpu usage",,,,,,"procs",,,"memory usage",,,,"paging",,"swap",,"virtual memory",,,,"io/total",,"dsk/total",,"filesystem",,"file locks",,,,"net/total",,"sockets",,,,,"sysv ipc",,,"system",
"epoch","time","usr","sys","idl","wai","hiq","siq","run","blk","new","used","buff","cach","free","in","out","used","free","majpf","minpf","alloc","free","read","writ","read","writ","files","inodes","pos","lck","rea","wri","recv","send","tot","tcp","udp","raw","frg","msg","sem","shm","int","csw"
1506702462.526,29-09 16:27:42,7.112,2.091,86.957,3.708,0.0,0.132,0.0,0.0,10.113,1540730880.0,84144128.0,135737344.0,2382909440.0,0.0,0.0,0.0,0.0,2.773,1399.806,3867.382,5848.542,81.003,4.342,734404.410,106912.164,768.0,56715.0,4.0,1.0,0.0,5.0,0.0,0.0,126.0,13.0,4.0,0.0,0.0,0.0,1.0,3.0,596.468,1049.284
1506702467.531,29-09 16:27:47,3.206,0.501,96.293,0.0,0.0,0.0,0.0,0.0,1.200,1537044480.0,84144128.0,135741440.0,2386591744.0,0.0,0.0,0.0,0.0,0.0,135.0,81.200,286.400,0.0,0.0,0.0,0.0,736.0,56679.0,4.0,1.0,0.0,5.0,1105.600,989.0,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,278.800,549.200
1506702472.531,29-09 16:27:52,1.805,0.100,97.994,0.100,0.0,0.0,0.0,0.0,0.0,1536745472.0,84156416.0,135741440.0,2386878464.0,0.0,0.0,0.0,0.0,0.0,0.200,10.800,24.400,0.0,0.400,0.0,18841.600,736.0,56469.0,4.0,1.0,0.0,5.0,1086.200,952.400,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,201.400,356.800
1506702477.531,29-09 16:27:57,0.602,0.100,99.297,0.0,0.0,0.0,0.0,0.0,0.200,1538793472.0,84156416.0,135741440.0,2384830464.0,0.0,0.0,0.0,0.0,0.0,0.400,103.400,3.200,0.0,0.0,0.0,0.0,736.0,56469.0,4.0,1.0,0.0,5.0,943.600,822.200,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,198.200,355.400
1506702482.531,29-09 16:28:02,0.603,0.302,98.995,0.101,0.0,0.0,0.0,0.0,1.0,1538539520.0,84164608.0,135741440.0,2385076224.0,0.0,0.0,0.0,0.0,0.0,71.200,56.0,67.600,0.0,4.600,0.0,27852.800,736.0,56259.0,4.0,1.0,0.0,5.0,1085.200,956.800,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,212.800,373.0
1506702487.531,29-09 16:28:07,0.801,0.200,98.899,0.100,0.0,0.0,0.0,0.0,0.0,1538519040.0,84172800.0,135741440.0,2385088512.0,0.0,0.0,0.0,0.0,0.0,0.400,12.200,19.200,0.0,0.400,0.0,3276.800,736.0,56259.0,4.0,1.0,0.0,5.0,925.400,780.0,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,202.800,351.200
1506702492.531,29-09 16:28:12,1.002,0.100,98.898,0.0,0.0,0.0,0.0,0.0,0.0,1538486272.0,84172800.0,135741440.0,2385121280.0,0.0,0.0,0.0,0.0,0.0,0.200,0.0,1.600,0.0,0.200,0.0,819.200,736.0,56259.0,4.0,1.0,0.0,5.0,806.0,705.800,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,198.0,346.200
1506702497.531,29-09 16:28:17,0.703,0.201,99.096,0.0,0.0,0.0,0.0,0.0,0.0,1538412544.0,84180992.0,135741440.0,2385186816.0,0.0,0.0,0.0,0.0,0.0,0.200,0.600,3.200,0.0,0.600,0.0,3276.800,736.0,56259.0,4.0,1.0,0.0,5.0,814.200,756.800,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,200.400,360.200
1506702502.527,29-09 16:28:22,0.704,0.201,98.995,0.101,0.0,0.0,0.0,0.0,0.0,1538502656.0,84189184.0,135741440.0,2385088512.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.800,0.0,1.200,0.0,7372.800,736.0,56259.0,4.0,1.0,0.0,5.0,980.0,854.400,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,207.600,366.200
1506702507.531,29-09 16:28:27,0.700,0.400,98.800,0.100,0.0,0.0,0.0,0.0,0.0,1538428928.0,84197376.0,135741440.0,2385154048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400,3.200,0.0,0.400,0.0,2457.600,736.0,56259.0,4.0,1.0,0.0,5.0,889.800,781.0,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,198.400,364.400
1506702512.531,29-09 16:28:32,0.802,0.201,98.997,0.0,0.0,0.0,0.0,0.0,0.0,1538396160.0,84197376.0,135741440.0,2385186816.0,0.0,0.0,0.0,0.0,0.0,0.800,0.0,1.600,0.0,0.200,0.0,4096.0,736.0,56259.0,4.0,1.0,0.0,5.0,802.800,706.600,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,194.600,357.200
