Dstat 0.7.2 CSV output,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,
Host:,docker-swarm-worker-2,,,,User:,ubuntu,,,,,,,,,
Cmdline:,dstat -N ens3 --output 2-cassandra-docker_netishost-bis_NET-ens3-docker-swarm-worker-2.csv --noheaders --noupdate 5,,,,Date:,22 Sep 2017 23:28:09 UTC,,,,,,,,,
,,,,,,,,,,,,,,,
epoch,system,total cpu usage,,,,,,dsk/total,,net/ens3,,paging,,system,
epoch,time,usr,sys,idl,wai,hiq,siq,read,writ,recv,send,in,out,int,csw
1506122883,22/09/2018 23:28,3.46,1.508,94.078,0.912,0,0.042,778809.256,25338.329,0,0,0,0,345.446,614.466
1506122888,22/09/2018 23:28,0.806,0.302,98.792,0.101,0,0,1638.4,13107.2,1220,1211.4,0,0,252.2,468.4
1506122893,22/09/2018 23:28,1.002,0.401,98.597,0,0,0,0,0,658,752.2,0,0,242.8,441
1506122898,22/09/2018 23:28,0.604,0.101,99.295,0,0,0,0,4096,604,606.2,0,0,212.8,409.4
1506122903,22/09/2018 23:28,0.704,0.101,99.095,0.101,0,0,0,3276.8,797.6,837.8,0,0,226.8,424.4
1506122908,22/09/2018 23:28,0.703,0.301,98.896,0.1,0,0,0,7372.8,670.6,663.8,0,0,223.4,417
1506122913,22/09/2018 23:28,0.501,0.401,98.998,0.1,0,0,0,4915.2,892.6,880.4,0,0,224,415.8
1506122918,22/09/2018 23:28,0.503,0.201,99.095,0.201,0,0,0,23756.8,849,832.8,0,0,228,415
1506122923,22/09/2018 23:28,0.602,0.201,99.197,0,0,0,0,8192,505.2,592,0,0,220.4,416.2
1506122928,22/09/2018 23:28,0.899,0.3,98.701,0.1,0,0,0,3276.8,766.2,745.6,0,0,235,436
1506122933,22/09/2018 23:28,0.503,0.201,99.296,0,0,0,0,0,724,797,0,0,220.4,415
1506122938,22/09/2018 23:28,0.402,0.201,99.397,0,0,0,0,7372.8,1080.2,1079.2,0,0,226.4,419.6
1506122943,22/09/2018 23:29,0.703,0.1,99.096,0.1,0,0,0,4096,734.6,772.8,0,0,221.4,418
1506122948,22/09/2018 23:29,0.601,0.2,99.098,0.1,0,0,0,7372.8,683.8,724,0,0,218,415.8
1506122953,22/09/2018 23:29,1.913,0.302,97.382,0.403,0,0,0,43417.6,983,903.2,0,0,279.2,525
1506122958,22/09/2018 23:29,0.802,0.2,98.898,0.1,0,0,0,9011.2,790.6,828,0,0,227.2,421.4
1506122963,22/09/2018 23:29,2.008,0.201,97.691,0.1,0,0,0,3276.8,692.6,695,0,0,227.4,412
1506122968,22/09/2018 23:29,0.502,0.301,99.097,0.1,0,0,0,8192,589.4,642.6,0,0,219.4,409.2
1506122973,22/09/2018 23:29,0.503,0.101,99.397,0,0,0,0,0,614.8,638.6,0,0,220,410.2
1506122978,22/09/2018 23:29,0.402,0.201,99.396,0,0,0,0,4096,921.6,879.6,0,0,224.4,417.2
1506122983,22/09/2018 23:29,2.608,0.502,95.486,1.404,0,0,0,122880,1138,886.8,0,0,352.4,680.8
1506122988,22/09/2018 23:29,0.402,0.101,99.396,0.101,0,0,0,38502.4,627,630.2,0,0,225.4,416.8
1506122993,22/09/2018 23:29,0.704,0.101,99.196,0,0,0,0,3276.8,604.4,624.4,0,0,221.2,417
1506122998,22/09/2018 23:29,0.904,0.201,98.795,0.1,0,0,0,8192,665.6,719.4,0,0,223.4,414.6
1506123003,22/09/2018 23:30,0.502,0.1,99.398,0,0,0,0,0,527.4,561.2,0,0,218.6,412
1506123008,22/09/2018 23:30,0.503,0.101,99.396,0,0,0,0,3276.8,816.6,750.6,0,0,224.2,422
1506123013,22/09/2018 23:30,1.003,0.201,98.696,0.1,0,0,0,11468.8,753,725.2,0,0,247.4,453
1506123018,22/09/2018 23:30,1.207,0.201,98.592,0,0,0,0,1638.4,869.6,901.8,0,0,227.4,422.8
1506123023,22/09/2018 23:30,0.402,0.301,99.197,0.1,0,0,0,8192,810.4,792.4,0,0,228.6,424.8
1506123028,22/09/2018 23:30,0.201,0.201,99.496,0.101,0,0,0,14745.6,762.4,899.2,0,0,226.8,422
1506123033,22/09/2018 23:30,0.702,0.1,99.097,0.1,0,0,0,9830.4,513.4,592.8,0,0,224.2,417.2
1506123038,22/09/2018 23:30,0.501,0.2,99.198,0.1,0,0,0,4096,621.8,616,0,0,222,418.2
1506123043,22/09/2018 23:30,0.601,0.301,98.998,0.1,0,0,0,4096,682.8,665.8,0,0,229,424
1506123048,22/09/2018 23:30,0.604,0,99.396,0,0,0,0,0,811.2,898,0,0,225.8,420.8
1506123053,22/09/2018 23:30,0.602,0.201,99.198,0,0,0,0,3276.8,740.2,758.2,0,0,224.6,416.6
1506123058,22/09/2018 23:30,0.601,0.2,99.098,0.1,0,0,0,3276.8,891.6,852.8,0,0,231.6,429
1506123063,22/09/2018 23:31,0.602,0.201,99.096,0.1,0,0,0,9011.2,930.8,1006.8,0,0,246.6,462.8
1506123068,22/09/2018 23:31,0.402,0.201,99.396,0,0,0,0,6553.6,931.4,877,0,0,232.2,432.8
1506123073,22/09/2018 23:31,0.401,0.301,99.198,0.1,0,0,0,11468.8,666.4,698.2,0,0,227,428.4
1506123078,22/09/2018 23:31,0.602,0.1,99.197,0.1,0,0,0,4096,715,795,0,0,230.4,428.4
1506123083,22/09/2018 23:31,0.302,0.302,99.397,0,0,0,0,4096,432.2,532.8,0,0,220,419.4
1506123088,22/09/2018 23:31,5.455,0.707,93.636,0.202,0,0,8192,3276.8,9756.6,6977.8,0,0,407.4,821.8
1506123093,22/09/2018 23:31,78.352,11.648,6.044,0,0,3.956,819.2,6553.6,1302335.6,929784,0,0,4414.2,9065.4
1506123098,22/09/2018 23:31,51.192,16.799,27.923,0,0,4.086,0,2022604.8,1994560.4,1428241.8,0,0,7831.6,14949.2
1506123103,22/09/2018 23:31,70.193,19.34,5.119,0,0,5.347,0,2684518.4,2167303.4,1550287.4,0,0,7026,15284.8
1506123108,22/09/2018 23:31,40.745,19.092,33.644,2.445,0,4.075,819.2,7687372.8,2612123.4,1865840.6,0,0,9858.8,20497.2
1506123113,22/09/2018 23:31,50.875,23.221,19.253,0.7,0,5.951,0,2860646.4,2974370.2,2123096.8,0,0,9273,20952.2
1506123118,22/09/2018 23:31,37.089,21.948,35.915,0.587,0,4.46,0,5692620.8,3102498.4,2224935.8,0,0,11342.4,24303.4
1506123123,22/09/2018 23:32,67.935,24.452,1.615,0.923,0,5.075,0,6212812.8,2676362.4,1908615,0,0,7719.2,17103.4
1506123128,22/09/2018 23:32,67.361,24.884,1.505,0.347,0,5.903,10649.6,6249676.8,2849570.6,2034449.6,0,0,8566.8,18022.2
1506123133,22/09/2018 23:32,52.521,22.157,17.937,2.227,0,5.158,819.2,11717836.8,2841278.2,2026133.8,0,0,9178.2,20671
1506123138,22/09/2018 23:32,36.058,22.837,33.534,2.885,0,4.688,0,8438579.2,3061766.4,2189897.6,0,0,11385.8,23566.6
1506123143,22/09/2018 23:32,61.449,23.715,8.411,0.584,0,5.841,0,3077734.4,2844507.6,2028792.2,0,0,8602.4,19022.4
1506123148,22/09/2018 23:32,52.415,21.201,16.843,3.298,0,6.243,819.2,18314035.2,2962719.4,2103318.8,0,0,9499,21940
1506123153,22/09/2018 23:32,40.167,21.812,30.393,1.669,0,5.959,0,2966323.2,3085536.8,2203611,0,0,10089.6,23756.8
1506123158,22/09/2018 23:32,50.827,23.995,19.031,0.827,0,5.319,0,8737587.2,2862705.2,2041359.6,0,0,10642,21091
1506123163,22/09/2018 23:32,64.269,25.29,4.524,0,0,5.916,0,1848115.2,2881638.6,2050039.2,0,0,8673.4,19039.2
1506123168,22/09/2018 23:32,60.621,24.94,6.683,1.909,0,5.847,819.2,26640384,2848099.2,2012246.4,0,0,9713.8,18971.2
1506123173,22/09/2018 23:32,37.112,22.792,34.248,0.597,0,5.251,0,3065446.4,3185955.2,2280964,0,0,10888,25615.2
1506123178,22/09/2018 23:32,44.379,24.852,23.432,1.538,0,5.799,0,8937472,3072631.6,2192999.4,0,0,11475.4,23243.6
1506123183,22/09/2018 23:33,59.767,24.07,7.674,2.093,0,6.395,2457.6,13417676.8,2814677.4,2006364,0,0,8824.4,19250
1506123188,22/09/2018 23:33,35.499,23.345,34.777,0.722,0,5.656,0,5886771.2,3300503.4,2356746.8,0,0,11452.2,25805.2
1506123193,22/09/2018 23:33,54.162,22.04,17.819,0.703,0,5.275,0,3139174.4,3068307.2,2182183.8,0,0,9608.2,21691
1506123198,22/09/2018 23:33,63.605,23.953,5.233,1.047,0,6.163,0,9008742.4,2979960.6,2111079.4,0,0,9982,19607
1506123203,22/09/2018 23:33,60.859,26.597,6.039,0.348,0,6.156,819.2,3091660.8,3036861.2,2159096,0,0,9007.4,19605.4
1506123208,22/09/2018 23:33,54.366,23.865,13.97,1.979,0,5.821,819.2,27661107.2,2732334.8,1944651.4,0,0,9892,19246.8
1506123213,22/09/2018 23:33,39.458,22.144,32.509,0.824,0,5.065,0,3135897.6,3137412.2,2242607.8,0,0,10663.2,24689.4
1506123218,22/09/2018 23:33,38.609,23.741,32.254,0,0,5.396,0,9011.2,3332573.4,2380525.2,0,0,10974.8,25473.6
1506123223,22/09/2018 23:33,61.007,25.41,2.693,3.396,0,7.494,0,11529420.8,2999727,2141049.8,0,0,8899.4,19171
1506123228,22/09/2018 23:33,48.801,23.261,20.024,3.118,0,4.796,819.2,16401203.2,2848278.8,2028584.6,0,0,9227.4,20564.6
1506123233,22/09/2018 23:33,32.971,21.256,41.667,0.483,0,3.623,0,4023091.2,3121690.2,2236475.2,0,0,11286.8,24313.4
1506123238,22/09/2018 23:33,38.83,21.988,33.45,0.702,0,5.029,0,3093299.2,3043425.4,2177556.8,0,0,10454,23478.4
1506123243,22/09/2018 23:34,50.873,22.701,18.161,3.26,0,5.006,0,9151283.2,2717437.6,1942742.8,0,0,9684.4,19582.2
1506123248,22/09/2018 23:34,49.424,22.005,21.313,2.189,0,5.069,819.2,13820723.2,2750328.8,1958937.2,0,0,9267.6,20508
1506123253,22/09/2018 23:34,32.864,21.596,39.789,1.174,0,4.577,0,8163328,2894771.8,2072257,0,0,10717.2,22759.6
1506123258,22/09/2018 23:34,35.921,23.638,35.11,0,0,5.33,0,9011.2,2954845.6,2115527.2,0,0,9725,22447.4
1506123263,22/09/2018 23:34,34.818,22.743,36.46,1.172,0,4.807,0,8656486.4,3119676.2,2231251,0,0,10717.2,24643.2
1506123268,22/09/2018 23:34,59.255,26.775,6.519,1.281,0,6.17,819.2,4128768,3163079.6,2241361.8,0,0,9190.2,20743.4
1506123273,22/09/2018 23:34,64.369,25.818,2.687,2.22,0,4.907,0,19897548.8,2812677,2002442.6,0,0,8950.8,18329.4
1506123278,22/09/2018 23:34,60.321,26.606,7.454,0.344,0,5.275,0,3401318.4,2919667.8,2078826.6,0,0,8990.6,19757
1506123283,22/09/2018 23:34,61.692,26.91,5.64,0,0,5.758,0,5577932.8,3079017.4,2183859,0,0,10210.4,19871.6
1506123288,22/09/2018 23:34,70.452,23.291,0.463,0.116,0,5.678,819.2,7852851.2,2807028.6,2002536.2,0,0,7865,17238.2
1506123293,22/09/2018 23:34,66.159,26.698,0.703,0,0,6.44,0,2996633.6,3100601.4,2214905,0,0,8960.8,18559
1506123298,22/09/2018 23:34,70.636,22.081,0.809,0.116,0,6.358,0,3458662.4,2838834.8,2027458.8,0,0,7885,17756.8
1506123303,22/09/2018 23:35,61.42,26.391,4.97,1.302,0,5.917,0,19114393.6,2976262,2113087,0,0,10079.8,19424.6
1506123308,22/09/2018 23:35,47.236,25.721,15.385,4.567,0,7.091,1638.4,48471244.8,3143103.2,2235617,0,0,9856.8,23401.2
1506123313,22/09/2018 23:35,60.536,23.749,8.033,1.63,0,6.054,819.2,9329868.8,3100188.6,2201079.6,0,0,9277,20739
1506123318,22/09/2018 23:35,51.291,23.709,15.023,4.108,0,5.869,0,14157414.4,2898471.2,2056723.8,0,0,8877.6,20931.4
1506123323,22/09/2018 23:35,37.828,22.076,34.368,1.193,0,4.535,0,8970240,3092681.2,2215548,0,0,11520.6,24399.4
1506123328,22/09/2018 23:35,38.425,21.857,34.548,0.705,0,4.465,819.2,2505932.8,2965030.2,2121561.2,0,0,10307.2,22931.6
1506123333,22/09/2018 23:35,35.689,21.916,35.21,2.275,0,4.91,0,9336422.4,2948188.2,2109123.2,0,0,11038.2,22520.4
1506123338,22/09/2018 23:35,67.865,22.854,3.132,0.116,0,6.032,0,1970176,2838217.4,2031831.6,0,0,7935.4,17756
1506123343,22/09/2018 23:35,40.909,22.261,28.438,2.914,0,5.478,819.2,19252838.4,2913159.4,2084394,0,0,10545.2,22516.8
1506123348,22/09/2018 23:35,30.841,19.276,45.561,0.701,0,3.621,0,3035955.2,2759412.2,1980221,0,0,9869.6,21700.6
1506123353,22/09/2018 23:35,38.295,21.969,33.253,1.561,0,4.922,0,5539430.4,3154920,2257819,0,0,11665.4,23773
1506123358,22/09/2018 23:35,60.915,24.413,7.512,1.291,0,5.869,0,3005644.8,3001585.8,2128831.8,0,0,9027.2,20643.8
1506123363,22/09/2018 23:36,62.662,24.264,4.594,2.709,0,5.771,0,19505971.2,3065219.4,2178663.4,0,0,10300.2,19893
1506123368,22/09/2018 23:36,62.933,23.21,8.661,0.924,0,4.273,0,3022848,2633689.8,1878543.2,0,0,8067,17570.2
1506123373,22/09/2018 23:36,59.861,26.218,7.541,0.232,0,6.148,0,5583667.2,2988602.2,2110794,0,0,9307,19715.2
1506123378,22/09/2018 23:36,68.519,24.421,0.694,0.116,0,6.25,819.2,5453414.4,2892623.8,2059547.6,0,0,7898.6,18100.2
1506123383,22/09/2018 23:36,67.056,24.533,0.818,0.234,0,7.36,0,9089843.2,3005772.8,2138512.4,0,0,9534.6,18081.4
1506123388,22/09/2018 23:36,66.744,24.971,0.817,0,0,7.468,0,2174156.8,3083956.2,2197605.4,0,0,8369.6,19162.6
1506123393,22/09/2018 23:36,56.563,26.492,5.131,6.205,0,5.609,3276.8,63418368,2639243.8,1876117.6,0,0,9028.8,18013
1506123398,22/09/2018 23:36,50.178,24.376,13.674,5.113,0,6.659,0,11879219.2,3144783.6,2231280,0,0,10081.4,21998.6
1506123403,22/09/2018 23:36,41.538,25.089,27.929,0.828,0,4.615,819.2,7512064,3288161.8,2343028.8,0,0,11292.2,24961.2
1506123408,22/09/2018 23:36,36.203,23.467,35.731,0,0,4.599,0,10649.6,3267335,2335902.2,0,0,10991.6,25303.6
1506123413,22/09/2018 23:36,61.279,23.256,8.256,1.512,0,5.698,0,9365913.6,2905993,2069721.6,0,0,9646,19694.4
1506123418,22/09/2018 23:36,61.215,25.701,5.491,2.103,0,5.491,819.2,20026163.2,2960059,2096387.6,0,0,8464.2,19687.2
1506123423,22/09/2018 23:37,64.685,24.126,4.079,1.049,0,6.061,0,8146124.8,2993579.4,2121957.8,0,0,9549,19348
1506123428,22/09/2018 23:37,45.405,12.757,39.459,0,0,2.378,0,28672,1460325.6,1036142.8,0,0,4643.6,10073.4
1506123433,22/09/2018 23:37,29.607,2.216,66.566,1.611,0,0,0,2066022.4,1211.8,1199.8,0,0,1079,860.6
1506123438,22/09/2018 23:37,44.854,11.809,40.953,0.108,0,2.275,0,5598412.8,1222837.2,861250.4,0,0,4082.4,8116.6
1506123443,22/09/2018 23:37,66.587,24.582,0.835,0.239,0,7.757,819.2,22992486.4,3396691.8,2386898.6,0,0,8490.4,18769
1506123448,22/09/2018 23:37,66.707,25.122,0.488,0.122,0,7.561,819.2,38272204.8,3714929.2,2595478.2,0,0,7597.4,18735
1506123453,22/09/2018 23:37,66.981,24.646,0.354,0.236,0,7.783,0,12308480,3861278.6,2695905.8,0,0,9304.2,19233
1506123458,22/09/2018 23:37,66.706,24.971,0.821,0.117,0,7.386,0,4027187.2,3784733.8,2635466.2,0,0,8118.8,19019.4
1506123463,22/09/2018 23:37,59.882,25.799,1.183,6.509,0,6.627,819.2,24639078.4,3557263.4,2485042.8,0,0,8933.2,19557
1506123468,22/09/2018 23:37,68.182,22.494,1.049,0.466,0,7.809,819.2,10192486.4,3648841.4,2563211.8,0,0,8555.2,18545.4
1506123473,22/09/2018 23:37,67.136,24.296,0.822,0,0,7.746,0,5035622.4,3818634.6,2680304.2,0,0,8559.2,18356.8
1506123478,22/09/2018 23:37,64.061,24.037,4.084,1.167,0,6.651,0,18266521.6,3546462.2,2494670,0,0,8838.2,18168.8
1506123483,22/09/2018 23:38,46.819,26.411,18.968,1.441,0,6.363,0,11236966.4,3953323.8,2794366.6,0,0,9668.8,22965.8
1506123488,22/09/2018 23:38,63.22,23.737,4.818,1.293,0,6.933,0,12327321.6,3724810.8,2595818.8,0,0,9956.8,19568.2
1506123493,22/09/2018 23:38,64.994,23.804,4.201,0,0,7.001,0,1952153.6,3596709.4,2516844.2,0,0,8214.6,19007.8
1506123498,22/09/2018 23:38,58.879,25.234,5.724,3.972,0,6.192,0,28749004.8,3549244.6,2490066.8,0,0,9364.6,18659.4
1506123503,22/09/2018 23:38,47.052,21.698,24.764,0.825,0,5.66,0,6209536,3527350.4,2491633.4,0,0,9058.4,21151
1506123508,22/09/2018 23:38,67.761,23.329,1.993,0.234,0,6.682,0,7883980.8,3719054.6,2606249.2,0,0,9041.8,18999
1506123513,22/09/2018 23:38,63.925,22.679,3.643,2.938,0,6.816,0,17208934.4,3615869.6,2524899.4,0,0,8134.8,18813.4
1506123518,22/09/2018 23:38,63.369,24.735,2.473,0.824,0,8.598,0,6256230.4,3876252.2,2715623.6,0,0,9198,19943.6
1506123523,22/09/2018 23:38,67.096,24.005,1.054,0.703,0,7.143,0,4101734.4,3708710.8,2607745.2,0,0,8233.8,19350.8
1506123528,22/09/2018 23:38,64.303,23.522,1.064,3.783,0,7.329,0,30460313.6,3564730,2491782.6,0,0,9403.6,17624
1506123533,22/09/2018 23:38,62.587,24.942,5.828,0.583,0,6.061,0,31948.8,3728232.4,2604197.6,0,0,8321.6,19360.4
1506123538,22/09/2018 23:38,67.057,25.322,0.703,0.117,0,6.8,0,14040268.8,3659341.4,2560706,0,0,9602,18130
1506123543,22/09/2018 23:39,69.601,23.357,0.469,0.117,0,6.455,0,3256320,3930348.2,2748939.4,0,0,7969.2,19453.4
1506123548,22/09/2018 23:39,67.02,23.675,0.471,0.471,0,8.363,0,9809100.8,3713738.8,2606835.2,0,0,9600.4,18758.4
1506123553,22/09/2018 23:39,68.765,22.96,0.932,0.35,0,6.993,26214.4,6301286.4,3707684.8,2595111.6,0,0,7813.6,18747.8
1506123558,22/09/2018 23:39,67.186,24.91,0.599,0.24,0,7.066,0,24110694.4,3721591,2597283.2,0,0,8956,18590.2
1506123563,22/09/2018 23:39,66.382,24.848,0.974,0.122,0,7.674,0,28219801.6,3557404,2490157,0,0,7516,17959.4
1506123568,22/09/2018 23:39,67.213,24.59,0.703,0.117,0,7.377,0,9161932.8,3652537.6,2559260.6,0,0,9579.8,17901
1506123573,22/09/2018 23:39,64.912,26.667,0.468,0.702,0,7.251,819.2,3884646.4,3739534.4,2638109,0,0,7834.2,19089.8
1506123578,22/09/2018 23:39,66.903,25.414,0.827,0.118,0,6.738,0,11509760,3788362.2,2649781.2,0,0,7909.8,19207
1506123583,22/09/2018 23:39,63.097,23.05,3.376,3.492,0,6.985,819.2,19519078.4,3416018.4,2401809.4,0,0,7296.4,17646
1506123588,22/09/2018 23:39,64.379,26.036,1.775,0,0,7.811,0,11802214.4,3882973.6,2697635,0,0,10295.4,19490
1506123593,22/09/2018 23:39,66.508,24.347,0.594,1.781,0,6.77,819.2,29243801.6,3687614.6,2585410,0,0,7949.8,18839.6
1506123598,22/09/2018 23:39,66.745,24.677,0.823,0.823,0,6.933,124518.4,14832435.2,3681920,2575846.2,0,0,9692.8,18627
1506123603,22/09/2018 23:40,68.464,23.447,0.586,0.352,0,7.151,832307.2,4484300.8,3586415.8,2522442.6,0,0,7901.2,18033.6
1506123608,22/09/2018 23:40,67.016,24.592,0.583,0.233,0,7.576,560332.8,4680908.8,3730287.4,2620658.2,0,0,8692,18622.2
1506123613,22/09/2018 23:40,65.311,24.761,1.316,0.957,0,7.656,1706393.6,22587801.6,3713285,2581278.8,0,0,8664.4,19089.2
1506123618,22/09/2018 23:40,68.075,23.826,0.939,0.235,0,6.925,1799782.4,2676326.4,3689755.8,2596873.2,0,0,7660.4,18106.2
1506123623,22/09/2018 23:40,64.727,27.078,0.475,0.238,0,7.482,1050214.4,10360422.4,3863268.6,2699314.4,0,0,9695,18775.2
1506123628,22/09/2018 23:40,67.099,24.057,0.825,0.236,0,7.783,1048576,5386240,3661091.2,2579980.6,0,0,7778.8,18519.2
1506123633,22/09/2018 23:40,63.67,25.218,1.498,1.998,0,7.615,983859.2,50106368,3326163.8,2314762.2,0,0,9008.4,17017.6
1506123638,22/09/2018 23:40,66.312,24.468,1.655,0.473,0,7.092,1549926.4,4471193.6,3946081.6,2756130.4,0,0,8397.2,19868.6
1506123643,22/09/2018 23:40,66.313,25.324,0.824,0.118,0,7.42,1165721.6,11474534.4,3850494.2,2674924.2,0,0,9527.8,19044.4
1506123648,22/09/2018 23:40,69.8,23.032,0.588,0,0,6.58,1048576,3393945.6,3570309.2,2509044.6,0,0,7595.4,17937.6
1506123653,22/09/2018 23:40,67.689,25.118,0.59,0,0,6.604,1443430.4,8803942.4,3672494,2580034.8,0,0,9776.6,18429.8
1506123658,22/09/2018 23:40,66.941,24.118,0.824,0.588,0,7.529,1902182.4,3861708.8,3655989.4,2581872.2,0,0,7814.4,18437.4
1506123663,22/09/2018 23:41,67.105,24.88,0.718,0.239,0,7.057,1501593.6,26128384,3745078.8,2647287.6,0,0,9608.4,18374.8
1506123668,22/09/2018 23:41,67.658,22.949,0.832,1.07,0,7.491,2325708.8,31127142.4,3454053.6,2412246.6,0,0,7875.8,17492.4
1506123673,22/09/2018 23:41,67.139,23.995,0.946,0.118,0,7.801,2223308.8,8141209.6,3649585,2545738.2,0,0,8599.6,18925.2
1506123678,22/09/2018 23:41,68.192,24.765,0.822,0,0,6.221,1488486.4,3905945.6,3674710,2561590.8,0,0,7814.2,19204.6
1506123683,22/09/2018 23:41,69.611,22.85,0.589,0.353,0,6.596,3552870.4,11201740.8,3329616.8,2328512,0,0,9047.4,16902
1506123688,22/09/2018 23:41,69.658,22.078,0.472,0,0,7.792,1974272,2355200,3707145.6,2602601.4,0,0,7753.2,18182.2
1506123693,22/09/2018 23:41,65.366,25.244,0.61,0.854,0,7.927,2936832,27135180.8,3622123.2,2535352.8,0,0,9004.8,17628
1506123698,22/09/2018 23:41,61.72,16.843,14.37,1.413,0,5.654,6079283.2,27264614.4,2313513.6,1619904.2,0,0,5067,12313.2
1506123703,22/09/2018 23:41,30.599,4.101,61.725,2.629,0,0.946,9302016,3341516.8,685,713.8,0,0,1038.8,958.8
1506123708,22/09/2018 23:41,44.118,12.33,36.312,3.62,0,3.62,11272192,16273408,1411300.8,985076.8,0,0,3794,7885.6
1506123713,22/09/2018 23:41,67.342,23.004,1.311,1.43,0,6.913,8844902.4,8815411.2,3721890.2,2580936.2,0,0,8127.4,16895.8
1506123718,22/09/2018 23:41,70.379,21.564,0.355,0.118,0,7.583,7213875.2,1997209.6,3942574,2737630.2,0,0,6941.4,16713.4
1506123723,22/09/2018 23:42,65.931,23.039,1.225,2.451,0,7.353,7338393.6,36916428.8,3996954.8,2762512.2,0,0,7341.6,16757.8
1506123728,22/09/2018 23:42,68.847,23.9,0.713,0,0,6.54,3120332.8,6828851.2,4261870.2,2956243,0,0,7528.6,19251.4
1506123733,22/09/2018 23:42,66.429,25.119,0.476,0.119,0,7.857,5553356.8,1536000,4158286.8,2899590.6,0,0,8183.2,17913.6
1506123738,22/09/2018 23:42,67.827,24.37,0.48,0,0,7.323,7122124.8,13117849.6,4240022.2,2938792.4,0,0,8450.4,17840.4
1506123743,22/09/2018 23:42,68.083,22.937,0.607,1.335,0,7.039,6767411.2,26936934.4,3641714.2,2514915.6,0,0,6810.4,16673
